rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2027,35,34,0,0,14,0,96,54,22,72,0,45,1342,45,57,42,0,14,81,551026744,4,97,24,92,52,35,39,38,0,0,76400000,2,57,20000000,Alt,24,88,76400000,90,5,0,0,0,91,90,False,87,10000000,1,35,72,44,0,11387,45,99,False,52800000,97,0,28,1,0,0,92,0,2,15,70,31,95,89,0,North Oaks,0,95,87,False,36,56,0,15,14,13,2003,59,321,24,92,758644768,71,49,0,15,9998,Notre Dame,Joe,94,2,63,48,0,76,35,31,3,40,0,47,[],1,0,2,LT,98,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1356, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Unspun', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability defend against spin pass rush moves as if they had an additional resistance point'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1233, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Nasty Streak', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will frequently attempt and win impact blocks against linebackers and defensive backs when playing as a lineman or fullback.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1328, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Fool Me Once', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability gain blocker resistance points as a faster rate'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",78,92,40,15,92,14694,32,0,0,43,5,25,True,54
2024,6,91,0,0,11,0,45,14,32,58,0,92,2133,6,24,13,0,14,78,551027311,4,30,84,40,57,29,22,6,1,0,19500000,1,34,11590000,Davis,27,69,32310000,96,4,0,1,1,45,78,False,45,5090000,1,5,71,89,0,3097,42,99,False,28810000,45,0,12,4,0,0,74,1,1,15,78,6,87,81,0,Charlotte,0,45,45,False,70,28,0,11,21,19,2000,53,336,24,74,758644768,80,12,0,11,10352,Georgia,Jordan,89,3,51,48,2,99,87,11,5,17,0,14,[],1,1,2,RE,89,1,[],87,85,13,10,85,22164,83,11,0,6,3,3,False,21
2023,42,10,0,0,22,0,27,54,0,93,1,20,1106,49,66,82,1,17,72,551029406,4,85,32,22,47,78,96,37,0,0,3500000,0,83,8480000,Toney,28,85,18000000,61,4,2,3,0,24,63,False,22,4980000,0,77,32,27,0,14566,89,75,False,21000000,44,0,27,4,0,0,71,1,1,25,88,28,79,89,4620000,Mobile,7100000,28,18,False,10,84,0,15,14,18,1999,78,193,2,71,758644768,91,37,1,1,0,Florida,Kadarius,43,4,95,56,1,0,26,33,6,82,0,75,[],1,0,1,WR,77,1,[],93,80,30,82,80,21609,18,6,1,45,1,80,False,81
2027,34,10,0,0,15,0,33,45,42,91,1,17,8150,25,43,98,1,10,74,551028552,4,72,29,33,46,88,94,15,0,0,6000000,3,98,12000000,Mitchell,24,83,24000000,51,4,4,0,0,20,92,False,26,6000000,0,97,50,27,0,1236,99,75,False,24000000,51,0,8,1,0,0,92,0,10,19,89,20,79,89,61310000,Missouri City,77930000,26,15,False,10,99,0,10,21,17,2002,99,205,1,92,758644768,94,24,1,11,10183,Texas,Adonai,42,5,90,40,0,10,26,26,3,78,0,96,[],1,0,2,WR,87,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1183, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': 'Consecutive passes not targeted', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Wrecking Ball', 'signatureActivationDescription': 'Make 10+ yard receptions', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""Wrecking Ball runners don't avoid contact. They create it. When they enter the zone, this ability increases their success rate on trucks and stiff arms.""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1325, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Energizer', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will replenish a portion of their stamina upon successfully performing any skill move'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1392, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Runoff Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability will distract defenders for longer with their runoffs'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1341, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Reach For It', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will frequently attempt to gain extra yards while being tackled'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 1137, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Grab-N-Go', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'After securing a RAC catch, ballcarriers with this ability can quickly shift momentum, change direction, and turn the corner without sacrificing speed.'}, 'isEmpty': False}]",95,98,32,67,98,14649,16,0,2,20,1,99,False,98
2027,9,35,0,0,25,0,89,78,43,68,0,30,1340,15,35,14,0,15,77,551029282,4,97,27,92,52,20,15,9,0,0,48000000,1,35,12980000,Suamataia,24,88,48000000,90,4,0,0,0,91,86,False,84,6980000,0,12,69,40,0,6180,28,99,False,41480000,92,0,18,5,0,0,88,0,1,31,70,9,85,88,0,Orem,0,94,92,False,33,32,0,15,14,20,2003,31,326,24,88,758644768,71,11,0,15,10257,BYU,Kingsley,92,6,52,40,0,74,30,12,3,15,0,14,[],1,0,2,RT,91,0,[],76,89,26,10,89,14705,20,0,0,11,4,11,True,31
2024,92,10,0,0,20,0,15,93,9,92,0,30,7045,95,73,33,0,16,73,551029656,4,97,41,24,62,78,83,80,0,0,32000000,1,58,12330000,Willis,28,84,39510000,72,5,0,0,0,18,62,False,19,4330000,0,26,75,35,0,13361,88,90,False,39780000,26,0,25,4,0,0,80,1,5,23,83,84,94,0,0,Atlanta,0,20,16,False,10,43,1,22,21,28,1999,67,219,24,80,758644768,90,82,0,1,2039,Liberty,Malik,35,7,89,70,0,7,29,86,5,80,0,22,[],1,0,2,QB,92,1,[],93,85,83,48,85,22048,16,4,1,95,4,17,True,39
2019,15,71,0,0,25,0,35,25,42,83,0,91,5882,15,40,35,0,63,73,551026698,0,97,84,26,54,25,65,10,0,0,4300000,0,67,10390000,Adams,31,88,16400000,75,4,2,1,1,35,86,False,35,6090000,1,25,72,73,0,10938,55,98,False,21000000,35,0,17,2,0,0,82,1,10,25,81,15,92,84,6940000,Lewisville,6830000,35,35,False,61,61,0,76,21,82,1995,60,213,2,82,758644768,87,20,0,3,8463,LSU,Jamal,74,9,84,45,2,33,69,17,10,55,0,12,[],1,1,2,SS,76,0,[],87,82,25,35,82,12524,84,20,2,10,1,20,True,52
2025,21,90,0,0,14,0,45,51,9,77,0,87,2092,42,47,15,0,31,77,551028630,2,97,92,33,61,25,39,27,1,1,63660000,3,40,22350000,Murphy,25,84,67210000,83,4,0,1,0,40,89,False,45,1130000,1,8,80,98,0,9967,45,99,False,35880000,45,0,3,3,0,0,91,0,1,15,76,15,88,86,0,Marietta,0,40,40,False,92,35,0,32,14,41,2002,45,275,24,91,758644768,88,31,0,13,2333,Clemson,Myles,85,10,74,42,2,14,86,11,4,31,0,16,[],0,1,2,LOLB,93,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1310, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't allow yards"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Relentless', 'signatureActivationDescription': ""Make sacks or TFL's"", 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'The most tenacious defenders beat their blocks by sheer force of will. When they enter the zone, their rush move attempts are free.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1384, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Recuperation', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability will recover from the effects of fatigue at an increased rate between plays.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1313, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'B.O.G.O.', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability are granted a free pass rush move once per play after spending a pass rush point'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1348, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Speedster', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will ignore one bar of blocker resistance when attempting speed pass rush moves'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",91,92,26,10,92,22914,94,11,0,32,3,7,True,28
2023,18,10,0,0,14,0,38,32,32,85,0,30,476,10,84,66,0,17,70,551029632,7,48,38,52,42,92,88,10,0,0,2400000,1,73,5250000,Williams,27,88,6800000,80,3,3,0,0,33,79,False,43,2850000,0,57,12,35,0,108,88,86,False,8400000,52,0,25,3,0,0,82,1,4,18,87,13,88,87,7920000,Wallace,8760000,59,37,False,10,53,0,15,14,20,2000,93,220,2,82,758644768,88,26,0,1,1118,North Carolina,Javonte,50,12,87,89,2,23,31,15,6,81,0,49,[],1,0,2,HB,88,1,[],91,83,35,42,83,21581,15,4,1,10,1,53,True,51
2020,6,74,0,0,15,0,45,20,9,78,0,87,2988,6,42,15,0,28,76,551027161,4,97,79,17,52,36,38,6,1,1,8700000,0,56,18460000,Chubb,31,82,27600000,90,4,3,1,1,45,87,False,45,9760000,0,8,50,78,0,11310,39,99,False,28600000,45,0,24,3,0,0,81,1,6,18,86,6,95,86,27290000,Marietta,9770000,45,45,False,84,55,0,47,21,53,1996,53,275,2,81,758644768,85,12,0,13,8845,N.C. State,Bradley,89,13,67,32,2,94,80,16,9,33,0,13,[],1,1,2,ROLB,85,0,[],87,81,20,10,81,13079,87,11,0,6,1,4,True,36
