rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2027,58,31,0,0,26,0,35,55,14,91,0,74,952,57,55,57,0,89,72,551027339,5,97,87,35,41,73,74,47,0,0,6000000,1,80,12000000,DeJean,24,92,24000000,65,4,5,0,0,33,85,False,35,6000000,0,56,52,82,0,4569,82,98,False,24000000,44,0,9,1,0,0,88,2,2,25,91,44,88,89,33270000,Odebolt,21880000,35,35,False,36,71,0,89,32,86,2003,70,202,2,88,758644765,92,59,0,3,10053,Iowa,Cooper,58,5,87,58,0,33,59,38,3,71,0,58,[],0,0,2,CB,91,0,[],90,89,21,80,89,14923,84,0,2,53,1,53,True,70
2024,21,15,0,0,17,0,12,28,4,90,0,19,68,22,35,76,0,15,72,551029109,4,97,32,16,42,76,85,10,0,0,5000000,0,86,6500000,Shaheed,29,84,12500000,60,5,0,1,0,15,77,False,17,4000000,0,78,37,25,0,17152,89,79,False,20000000,39,0,31,4,0,0,79,0,8,19,87,10,76,90,0,San Diego,0,33,16,False,14,77,0,25,32,30,1998,69,180,24,79,758644765,95,22,1,3,4928,Weber State,Rashid,31,11,87,41,2,22,23,11,5,73,0,61,[],0,0,0,WR,84,0,[],95,79,35,88,79,22666,17,5,2,15,2,86,True,80
2025,6,29,0,1,15,0,35,27,39,90,0,77,686,6,32,52,0,77,72,551029175,4,97,71,13,46,70,37,6,0,0,500000,0,73,2250000,Smith,26,90,2000000,45,4,2,1,0,35,82,False,35,1750000,0,42,74,56,0,10215,71,98,False,7000000,34,0,21,3,0,0,82,2,12,11,90,6,85,89,4920000,Blythewood,5200000,26,35,False,34,72,0,85,3,76,2000,56,180,2,82,758644765,91,13,0,3,2396,South Carolina,Cam,39,16,87,34,2,24,42,10,4,63,0,49,[],0,0,2,CB,86,0,[],95,82,21,64,82,22708,78,20,2,6,1,35,True,65
2025,25,24,0,0,23,0,35,31,14,95,0,63,472,21,41,21,0,64,72,551028611,0,97,70,18,42,67,77,12,0,0,300000,0,75,2250000,Moss,27,91,1200000,53,4,2,1,0,35,81,False,35,1950000,1,14,51,51,0,9426,82,98,False,7800000,35,0,3,2,0,0,74,2,3,22,92,16,79,91,2020000,Ankeny,3810000,25,35,False,34,68,0,70,3,77,2000,68,193,2,74,758644765,91,24,0,3,2330,Iowa,Riley,44,18,89,49,2,21,43,10,4,70,0,25,[],1,0,2,CB,93,0,[],95,76,36,77,76,22218,70,13,2,15,1,11,True,69
2018,6,64,1,0,20,0,46,25,42,72,0,87,1093,6,50,27,0,52,73,551028981,16,94,80,55,46,33,34,6,0,0,200000,0,52,1750000,Roberts,33,89,800000,80,4,1,1,1,45,79,False,53,1550000,0,15,75,81,0,41551,35,95,False,6200000,52,0,22,3,0,0,72,1,4,20,83,6,86,81,2090000,Port Arthur,2090000,45,47,False,57,35,0,56,32,70,1994,48,238,2,72,758644765,84,12,0,3,8195,Houston,Elandon,86,23,68,36,2,50,74,14,11,25,0,12,[],1,1,0,MLB,88,0,[],82,73,25,10,73,17854,79,13,2,6,1,5,True,15
2025,26,10,0,0,12,0,27,24,3,91,0,21,34,19,59,65,0,13,66,551029482,8,7,32,28,49,75,85,14,0,0,100000,0,66,1250000,Vaughn,25,89,400000,58,4,2,0,0,33,64,False,20,1150000,0,59,36,25,0,3145,85,99,False,4600000,35,0,2,3,0,0,77,1,11,19,83,15,89,89,2870000,Fayetteville,5180000,44,28,False,10,47,0,10,3,16,2001,92,176,2,77,758644765,89,22,0,6,2443,Kansas State,Deuce,27,30,90,49,2,25,23,16,4,84,0,45,[],1,0,2,HB,91,0,[],91,77,28,69,77,22748,15,6,1,15,1,54,True,45
2027,97,10,0,0,23,0,15,94,19,85,1,19,6406,96,50,15,0,10,73,551029616,4,97,31,15,50,69,73,90,0,0,3330000,3,41,16820000,Williams,25,89,13320000,65,4,6,3,0,19,83,False,24,13490000,0,15,50,23,0,8018,87,89,False,50000000,17,0,18,1,0,0,91,0,11,20,83,81,91,0,168110000,"Washington, DC",157650000,12,25,False,10,15,1,13,6,18,2001,59,214,2,91,758644765,86,96,1,1,10296,USC,Caleb,20,2,82,55,0,15,23,98,3,67,0,15,[],1,0,1,QB,94,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1111, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't throw incompletions"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Gambit', 'signatureActivationDescription': 'Make consecutive passes for 5+ yards in air', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""The best quarterbacks learn to take calculated risks. When they enter the zone, they can't be intercepted (by AI defenders) and have increased throw speed.""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 70, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1123, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Bulldozer', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability have more powerful truck animations.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1198, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Spin Cycle', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability have steerable spin animations.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 90, 'signatureAbility': {'signatureLogoId': 1135, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Fastbreak', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability receive better blocking support on designed quarterback run plays.'}, 'isEmpty': False}]",89,94,88,28,94,14500,27,0,2,93,1,15,True,15
2028,31,45,0,0,27,0,66,16,16,69,0,35,35,13,32,39,0,40,79,551028178,0,97,24,74,41,38,26,23,0,0,3520000,0,33,3610000,Middleton,24,80,7040000,84,4,2,2,0,83,76,False,69,1850000,0,36,85,35,1,6272,26,99,False,7040000,69,0,29,2,0,1,70,1,15,27,75,47,78,82,7650000,PLACEHOLDER,4920000,85,83,False,40,25,0,42,25,43,2051,58,315,22,70,758644765,72,47,0,1,3915,Michigan,Adrian,82,2,60,27,0,76,32,38,2,40,0,41,[],1,0,1,LT,90,1,[],76,77,33,28,77,2322,39,4,1,28,2,37,True,31
2028,22,41,0,1,26,0,38,26,10,85,1,35,12,12,77,70,0,44,72,551026918,0,97,27,46,34,75,90,12,0,0,880000,0,74,1720000,Bright,23,88,1760000,65,4,0,2,0,31,75,False,45,1280000,0,59,64,36,1,631,82,98,False,5000000,48,0,29,4,1,1,76,1,5,46,81,29,85,89,0,PLACEHOLDER,0,65,24,False,26,72,0,29,25,27,2050,77,196,24,76,758644765,91,37,0,1,3937,Miami,Bruce,41,3,88,78,0,13,31,37,2,81,0,73,[],0,0,1,HB,97,1,[],95,76,33,88,76,2152,46,4,1,22,2,65,True,69
2028,10,31,0,0,42,0,46,22,48,87,0,83,1,37,55,26,0,62,71,551028845,0,97,77,36,49,38,58,21,0,0,820000,0,72,1690000,Nash,23,91,1640000,63,4,0,1,0,40,63,False,43,1280000,1,42,30,77,0,250,64,90,False,5000000,41,0,25,3,1,0,69,1,12,31,79,30,81,81,0,PLACEHOLDER,0,31,43,False,44,44,1,70,27,75,1980,65,214,24,69,758644765,83,28,0,1,10353,San Diego State,Kion,67,3,85,47,0,48,63,42,2,59,0,42,[],0,1,1,FS,78,0,[],87,71,13,63,71,2379,69,12,2,12,2,40,True,28
