rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2022,97,10,0,0,16,0,13,97,36,80,0,33,6579,95,63,17,0,14,78,551027849,4,97,41,18,56,59,67,88,0,0,79140000,2,39,46570000,Herbert,29,91,137720000,71,6,0,3,0,17,89,False,19,20190000,0,13,64,36,0,11050,80,99,False,95760000,24,0,10,4,0,0,93,1,3,20,84,88,95,0,0,Eugene,0,17,12,False,10,18,1,11,10,18,1998,68,236,24,93,758644753,86,86,0,1,346,Oregon,Justin,23,2,72,58,1,10,26,93,7,58,0,14,[],1,0,1,QB,96,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1162, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Pass Lead Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have increased throw power on bullet precision passes (except on high/low throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1193, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Sideline Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on all throws outside the numbers (except on high/low throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1395, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'High Point Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on any high point throws under 20 yards.'}, 'isEmpty': False}]",89,93,75,12,93,21034,16,6,1,92,3,10,True,12
2020,10,25,0,0,12,0,35,25,13,86,0,85,4582,10,36,20,0,66,73,551026858,0,97,91,20,58,48,78,10,0,0,14370000,3,82,25990000,Bates III,30,95,47540000,59,4,4,1,0,35,98,False,35,11620000,1,15,48,81,0,40942,74,98,False,31060000,35,0,26,4,0,0,94,2,2,18,83,10,88,83,38890000,Fort Wayne,48360000,35,35,False,37,70,0,88,25,95,1997,69,200,2,94,758644753,88,10,0,1,8815,Wake Forest,Jessie,61,3,85,41,2,3,56,23,9,69,0,13,[],2,0,2,FS,91,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1104, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't allow yards"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Shutdown', 'signatureActivationDescription': 'Force incompletions', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Shutdown defenders have the talent to erase receivers from the game. When they enter the zone, their coverage is tighter and interceptions are more frequent on contested catches.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1318, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Deep In Zone KO', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability force more catch knockouts and react quicker in deep zone coverage, 20+ yards from the LoS and inside the numbers.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1105, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Acrobat', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability are more likely to succeed at and attempt diving catches and swats.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1165, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Pick Artist', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability have higher chance to catch uncontested interceptions, and they have unlimited stamina on the return (until using a special move or breaking a tackle).'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",88,94,25,78,94,13202,95,11,2,10,1,10,True,65
2022,6,28,0,0,12,0,35,22,9,89,0,56,1439,6,47,31,0,95,73,551029341,0,97,79,19,61,58,75,6,0,0,24480000,2,70,13860000,Terrell Jr,28,92,47340000,60,6,0,1,0,35,94,False,35,5700000,0,26,51,59,0,12607,67,97,False,32630000,35,0,23,2,0,0,91,1,9,19,85,6,83,89,0,Atlanta,0,35,35,False,43,62,0,91,10,96,1998,58,195,24,91,758644753,92,15,0,3,610,Clemson,A.J.,50,4,90,35,2,24,49,13,7,66,0,38,[],0,0,1,CB,94,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1396, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Inside Shade', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability generally react much faster to receiver cut moves when in man coverage and inside the numbers'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1321, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Deep Route KO', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability force more catch tackle knockouts in man-to-man versus deep routes 20+ yards from the LoS.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1320, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Deep Out Zone KO', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability force more catch knockouts and react quicker in deep zone coverage, 20+ yards from the LoS and outside the hash marks.'}, 'isEmpty': False}]",92,92,30,40,92,21002,94,11,2,6,3,20,True,55
2025,10,32,0,0,17,0,35,35,8,91,0,83,1080,15,34,25,0,90,72,551029694,0,97,91,11,62,62,75,6,0,0,18000000,1,75,8920000,Witherspoon,26,93,36000000,60,6,0,1,0,22,87,False,34,2920000,1,15,74,79,0,4292,72,98,False,21000000,34,0,11,4,0,0,92,2,12,20,89,6,97,90,0,Pensacola,0,28,22,False,46,67,0,94,25,96,2000,59,180,24,92,758644753,91,12,0,3,2485,Illinois,Devon,49,5,90,25,2,21,52,10,4,67,0,22,[],0,0,2,CB,91,0,[],93,93,31,62,93,23023,92,0,2,10,3,12,True,68
2024,12,10,1,1,17,0,28,26,8,85,1,20,868,20,54,83,1,15,76,551029552,0,97,31,25,54,76,80,10,0,0,13800000,1,91,9510000,Watson,28,80,18800000,65,4,0,0,0,20,83,False,23,4910000,0,89,62,27,0,13553,85,89,False,21500000,48,0,12,4,0,0,82,1,5,14,91,10,78,90,0,Tampa,0,30,25,False,10,89,0,11,10,18,1999,74,208,24,82,758644753,96,18,1,11,2013,North Dakota State,Christian,42,6,87,48,2,9,26,17,5,71,0,79,[],1,0,2,WR,91,0,[],94,84,33,75,84,22373,17,2,1,15,3,82,True,90
2027,6,98,0,0,18,0,45,25,42,68,0,92,297,6,48,29,0,29,73,551028627,0,97,99,26,66,38,45,6,1,0,121150000,1,46,19450000,Murphy II,24,78,121150000,87,6,0,0,1,45,92,False,45,10800000,1,23,60,98,0,17320,53,90,False,123300000,45,0,8,1,0,0,92,0,9,20,80,6,88,83,0,DeSoto,0,45,45,False,86,25,0,25,25,34,2002,42,308,24,92,758644753,77,12,0,5,10189,Texas,Byron,87,7,64,53,0,91,90,10,3,41,0,28,[],2,0,2,DT,91,0,[],82,95,20,10,95,14758,90,0,0,6,6,20,True,22
2025,6,44,0,0,26,0,90,22,34,75,0,41,1072,6,21,21,0,10,78,551028066,4,97,35,91,53,15,10,6,0,0,38420000,1,32,10220000,Johnson Jr,26,87,38420000,89,4,0,1,0,90,87,False,77,4500000,0,12,75,40,0,12725,15,99,False,38100000,84,0,3,4,0,0,87,0,7,30,79,6,87,88,0,Cincinnati,0,91,85,False,40,23,0,10,10,12,2001,35,313,24,87,758644753,73,12,0,15,2239,Ohio State,Paris,91,8,58,25,2,70,46,10,4,10,0,13,[],0,0,2,LT,93,0,[],80,87,30,10,87,22699,35,0,1,6,4,10,True,26
2020,26,42,0,0,12,0,88,40,45,67,0,43,2584,27,19,22,0,10,76,551029339,0,97,40,88,53,28,28,19,0,0,23200000,1,36,24360000,Teller,32,92,23200000,93,2,0,1,0,82,92,False,84,12760000,1,18,85,50,0,47021,27,99,False,27000000,87,0,21,4,0,0,85,1,11,18,72,22,90,89,0,Bealeton,0,84,88,False,37,27,0,9,25,10,1994,40,315,24,85,758644753,72,35,0,13,9076,Virginia Tech,Wyatt,89,9,52,44,2,77,45,27,9,26,0,18,[],0,0,2,LG,91,0,[],66,87,21,10,87,13208,31,4,1,24,2,12,True,29
2024,6,55,0,0,24,0,45,25,17,84,0,86,3335,6,44,35,0,58,73,551027778,4,97,86,26,61,37,57,6,0,0,6900000,1,69,7450000,Harris,26,84,15350000,69,5,0,1,1,45,85,False,45,4000000,0,31,12,91,0,8210,51,75,False,17130000,45,0,16,3,0,0,78,1,1,22,83,6,80,86,0,Baton Rouge,0,45,45,False,62,62,0,76,25,81,2001,55,226,24,78,758644753,90,15,0,3,1756,Alabama,Christian,76,11,82,45,2,48,80,10,5,46,0,37,[],1,0,0,ROLB,90,0,[],94,88,25,39,88,22405,92,11,2,6,2,29,True,50
2025,6,10,0,0,12,0,89,11,13,65,0,34,1069,6,24,23,0,10,78,551029396,6,97,30,91,53,9,20,6,0,0,12300000,1,39,4000000,Tippmann,26,88,12300000,89,4,0,1,0,82,85,False,81,2500000,0,15,85,33,0,9529,11,99,False,13600000,85,0,24,4,0,0,83,0,3,15,72,6,90,87,0,Fort Wayne,0,86,81,False,10,32,0,12,25,13,2001,45,317,24,83,758644753,73,12,0,15,2430,Wisconsin,Joe,87,13,57,10,2,66,25,10,4,15,0,25,[],0,0,2,C,87,0,[],81,83,11,10,83,22876,25,4,1,6,4,10,True,36
2021,6,51,0,0,13,0,45,34,41,72,0,84,326,6,25,10,0,31,72,551027375,0,97,84,17,63,20,32,6,0,0,500000,0,60,2250000,Dodson,29,85,2000000,73,4,3,1,0,45,78,False,45,1750000,0,5,74,85,0,8928,31,85,False,7000000,45,0,25,3,0,0,80,1,6,18,84,6,88,82,13320000,Franklin,11970000,45,45,False,58,50,0,76,10,79,1998,45,237,2,80,758644753,89,12,0,3,9441,Texas A&M,Tyrel,79,16,70,33,2,0,77,10,8,30,0,12,[],1,0,0,MLB,87,0,[],88,80,30,10,80,20597,87,11,2,6,1,5,True,24
2025,15,51,0,0,15,1,35,30,29,85,0,86,707,15,52,30,1,71,71,551027023,0,97,82,17,62,62,72,10,0,0,250000,0,81,2000000,Brown,27,88,1000000,63,4,3,1,1,35,80,False,35,1750000,0,20,55,84,0,6824,75,76,False,7000000,35,0,25,2,0,0,81,2,1,20,85,15,87,82,9920000,Trenton,9720000,35,35,False,61,70,0,74,10,78,2000,63,202,2,81,758644753,86,15,0,3,1874,Penn State,Ji'Ayir,63,20,84,55,2,27,65,16,4,66,1,20,[],1,0,2,SS,93,0,[],89,81,35,59,81,23058,78,14,2,10,1,15,True,71
2020,10,39,0,1,14,0,69,25,25,75,1,43,48,27,56,65,1,10,76,551027369,0,97,51,59,52,67,72,12,0,0,200000,0,79,1750000,Dissly,31,85,800000,78,4,1,1,0,58,69,False,69,1550000,0,60,12,45,0,9878,67,96,False,6200000,69,0,8,4,0,0,70,1,7,15,76,12,85,77,1230000,Bozeman,1520000,64,63,False,41,73,0,14,25,19,1996,74,265,2,70,758644753,82,18,1,3,8871,Washington,Will,71,23,70,68,2,81,45,10,9,67,0,66,[],1,0,2,TE,88,1,[],79,70,34,25,70,13392,32,3,1,18,1,59,True,77
2027,14,51,0,0,11,0,40,28,9,78,0,80,47,24,45,15,0,55,72,551027877,0,97,84,35,59,52,65,21,0,0,6000000,0,64,4710000,Hill,26,81,6150000,65,4,0,0,0,35,75,False,40,2710000,0,10,45,87,0,3955,57,75,False,10350000,45,0,4,3,0,0,66,1,4,18,80,11,83,82,0,Rex,0,35,35,False,59,60,0,68,25,77,2001,55,226,24,66,758644753,91,12,0,3,0,Oregon,Jamal,62,27,75,48,2,49,78,13,3,60,0,20,[],0,0,0,LOLB,90,0,[],89,78,14,35,78,1104,78,1,2,23,3,5,True,56
2024,18,10,0,0,92,0,12,41,42,63,0,18,1459,28,10,10,0,10,73,551027355,0,97,33,10,60,10,10,19,0,0,150000,0,28,1500000,Dicker,27,85,600000,51,4,2,1,0,14,73,False,15,1350000,0,10,12,34,0,14298,20,99,False,5400000,20,0,6,4,0,0,84,0,5,96,62,15,70,96,5930000,Austin,4200000,20,12,False,10,14,0,10,10,10,2000,29,216,2,84,758644753,76,15,0,5,1359,Texas,Cameron,15,28,57,15,2,11,10,12,5,10,0,10,[],1,0,0,K,91,0,[],83,84,46,10,84,22392,14,3,2,23,1,10,True,13
2027,6,23,0,0,18,0,24,24,0,85,0,55,24,12,43,35,0,76,72,551028885,0,97,70,14,60,66,71,6,0,0,3000000,0,62,2840000,Pritchett,26,85,3100000,50,4,0,0,0,21,67,False,25,1840000,0,30,46,60,0,145,67,98,False,7150000,35,0,11,5,0,0,73,0,2,22,83,9,75,88,0,Jackson,0,30,22,False,32,58,0,73,25,76,2001,55,190,24,73,758644753,94,21,0,2,10215,Auburn,Nehemiah,42,29,86,23,0,28,44,10,3,65,0,42,[],1,0,2,CB,89,0,[],92,73,35,83,73,14963,66,0,2,8,3,25,True,50
2022,10,20,0,1,16,0,62,23,4,79,1,46,12,15,62,77,1,19,79,551028777,0,97,47,47,56,56,59,6,0,0,100000,0,88,1250000,Parkinson,28,81,400000,73,4,3,1,0,61,67,False,60,1150000,0,71,61,48,0,13028,72,97,False,4600000,64,0,8,4,0,0,75,1,1,21,84,6,84,76,11090000,Simi Valley,6770000,62,58,False,20,83,0,16,10,22,1999,81,251,2,75,758644753,82,12,1,11,504,Stanford,Colby,64,30,69,65,2,86,47,13,7,52,0,74,[],0,0,0,TE,86,1,[],84,75,22,41,75,20951,46,3,1,10,1,56,True,82
2025,14,60,0,0,21,0,35,24,21,86,0,86,12,19,52,18,0,45,75,551028687,4,97,80,25,60,34,48,12,0,0,0,0,54,960000,Nowaske,28,79,0,74,4,2,1,0,35,55,False,35,960000,0,9,12,75,0,4004,39,99,False,4050000,35,0,7,3,0,0,62,0,11,22,83,15,77,85,3080000,Canton,3710000,35,35,False,51,49,0,51,0,59,1998,48,235,2,62,758644753,88,11,0,2,0,Saginaw Valley,Trevor,64,64,81,47,0,53,69,14,4,44,0,12,[],1,0,0,MLB,91,0,[],89,64,32,10,64,23370,61,13,1,16,1,5,True,46
