rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2025,30,10,0,0,19,0,39,37,2,90,0,34,897,36,82,71,0,18,71,551028990,7,86,37,49,49,89,98,23,0,0,19500000,2,70,7630000,Robinson,25,87,33500000,81,5,0,1,0,39,90,False,40,1130000,1,63,25,36,0,12047,95,91,False,28490000,46,0,30,4,0,0,95,1,1,23,90,20,90,92,0,Tucson,0,54,46,False,10,58,0,13,17,15,2002,92,215,24,95,758644759,91,37,0,1,2613,Texas,Bijan,52,3,94,83,2,20,32,22,4,94,0,64,[],1,0,2,HB,96,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1341, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Reach For It', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will frequently attempt to gain extra yards while being tackled'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1141, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Human Joystick', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability can quickly shift momentum, change direction, and turn the corner without sacrificing speed.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1174, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Tank', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will break almost any hit-stick tackle attempts made on them.'}, 'isEmpty': False}]",93,95,40,71,95,22690,22,6,1,31,3,58,True,63
2022,96,10,0,0,27,0,15,92,4,77,0,23,10547,99,61,15,0,12,76,551028353,0,97,31,16,59,53,65,94,0,0,48000000,2,21,42780000,Love,28,84,87500000,62,6,0,2,0,17,95,False,18,26780000,0,14,64,26,0,15161,77,98,False,142500000,19,0,2,2,0,0,98,1,11,42,85,96,89,0,0,Bakersfield,0,18,15,False,10,16,1,16,18,20,1998,67,219,24,98,758644759,84,82,0,13,433,Utah State,Jordan,21,4,71,51,2,10,26,99,7,49,0,14,[],1,0,1,QB,92,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1173, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Protected', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability receive better pass blocking from their offensive linemen.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1140, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Hot Route Master', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have access to four extra hot routes during pre-play adjustments.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1138, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Gunslinger', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have faster passing speed and release the ball quicker.'}, 'isEmpty': False}]",86,98,78,12,98,20915,16,0,1,97,3,13,True,15
2027,28,25,0,0,19,0,19,31,8,90,0,70,1533,23,47,28,0,79,72,551028559,0,97,83,29,51,66,75,11,0,0,10500000,1,80,7060000,Mitchell,26,88,15500000,66,4,0,0,0,14,71,False,21,3560000,0,26,51,78,0,1624,77,98,False,17000000,25,0,18,5,0,0,84,2,7,21,91,19,87,91,0,Williston,0,26,13,False,30,74,0,87,18,87,2001,75,195,24,84,758644759,94,28,0,3,10349,Toledo,Quinyon,55,6,89,45,0,21,49,16,3,74,0,44,[],1,0,2,CB,92,0,[],94,85,32,66,85,14932,77,0,2,21,3,23,True,72
2027,27,55,0,0,19,0,44,22,17,79,0,80,1688,26,57,35,0,67,74,551027227,0,97,88,37,52,51,68,20,0,0,37500000,2,67,11620000,Cooper,25,85,41160000,72,6,0,0,0,36,82,False,44,4120000,1,30,78,89,0,5256,64,99,False,32850000,45,0,17,1,0,0,87,1,11,21,83,18,87,83,0,Covington,0,40,35,False,64,59,0,77,17,86,2001,65,230,24,87,758644759,89,23,0,3,10041,Texas A&M,Edgerrin,72,7,78,53,0,56,81,38,3,64,0,26,[],1,1,2,MLB,92,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1191, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Secure Tackler', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability have an increased success rate when using conservative or diving tackles.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1335, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Mid Zone KO', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability force more catch knockouts and react quicker in any mid-field zone coverage, less than 20 yards from the LoS inside the numbers and 10-20 outside.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1165, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Pick Artist', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability have higher chance to catch uncontested interceptions, and they have unlimited stamina on the return (until using a special move or breaking a tackle).'}, 'isEmpty': False}]",94,88,24,45,88,14902,87,0,2,22,5,21,True,61
2024,6,27,0,0,35,0,35,21,42,81,0,89,2194,6,46,15,0,63,74,551027163,0,97,82,19,51,53,69,6,0,0,3120000,0,61,8840000,Cine,27,88,12480000,58,4,3,1,1,35,70,False,35,5720000,1,13,63,78,0,6008,56,94,False,20000000,18,0,5,2,0,0,76,1,10,34,87,6,88,83,7300000,Cedar Hill,9880000,25,35,False,32,58,0,64,17,82,1999,64,202,2,76,758644759,91,19,0,1,1270,Georgia,Lewis,65,11,79,49,2,6,59,12,5,63,0,12,[],2,0,0,SS,84,0,[],94,77,19,35,77,22397,70,20,2,6,1,10,True,55
2021,6,50,0,0,21,0,35,22,4,83,0,70,2537,6,45,20,0,68,71,551029378,0,97,85,14,52,44,70,6,0,0,9000000,1,78,9470000,Thompson,29,95,15500000,60,4,0,1,0,35,83,False,35,4970000,1,10,62,83,0,19097,51,90,False,18000000,35,0,18,2,0,0,82,1,7,21,80,6,85,81,0,Downey,0,35,35,False,53,67,0,66,18,81,1998,58,190,24,82,758644759,87,10,0,3,1532,Washington State,Jalen,58,12,85,37,2,34,58,16,8,64,0,15,[],2,0,2,FS,89,0,[],91,82,22,60,82,20813,85,11,1,6,2,10,True,50
2027,9,28,0,0,12,0,79,10,15,70,0,37,1230,7,21,21,0,9,76,551026871,5,97,39,90,52,14,15,5,0,0,25500000,1,32,4000000,Beebe,26,84,25500000,88,4,0,0,0,78,80,False,89,2500000,0,16,75,40,0,8061,19,99,False,22000000,88,0,19,1,0,0,79,0,5,14,69,6,92,87,0,Kansas City,0,86,83,False,21,24,0,9,17,12,2001,30,335,24,79,758644759,71,11,0,5,10009,Kansas State,Cooper,90,13,60,28,0,70,33,5,3,10,0,22,[],1,0,2,RG,94,0,[],75,84,10,10,84,14708,28,0,0,6,4,12,True,31
2027,5,15,0,0,14,0,80,22,47,56,0,33,1134,7,22,10,0,8,75,551027581,5,97,27,88,50,9,10,5,0,0,5000000,1,30,6480000,Frazier,26,84,8500000,89,4,0,0,0,79,83,False,84,3980000,1,9,85,31,0,7199,17,92,False,14000000,88,0,29,1,0,0,78,0,8,22,71,6,97,87,0,Fairmont,0,89,87,False,12,11,0,8,18,9,2001,30,310,24,78,758644759,64,5,0,5,10078,West Virginia,Zach,92,14,54,30,0,54,23,15,3,10,0,12,[],1,0,2,C,86,0,[],70,83,22,10,83,14706,32,0,0,6,2,5,True,13
2027,6,86,0,0,23,0,45,22,19,67,0,85,1217,13,47,10,0,20,75,551028048,7,60,88,20,50,35,38,7,1,1,30000000,2,46,11060000,Jenkins,25,83,30250000,87,4,0,0,0,40,85,False,45,1060000,0,5,38,95,0,10705,41,99,False,18620000,45,0,10,1,0,0,88,0,10,24,74,6,90,82,0,Olney,0,40,40,False,95,38,0,24,17,28,2001,44,285,24,88,758644759,75,13,0,5,10124,Michigan,Kris,84,15,55,50,0,90,91,15,3,30,0,12,[],1,0,2,DT,90,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1188, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Run Stopper', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability do not need to spend a point on shed attempts during a run play'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1204, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Under Pressure', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability can apply pressure to the quarterback from a greater distance.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1176, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Reach Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability can reach out of engaged blocks to tackle or sack nearby ballcarriers.'}, 'isEmpty': False}]",80,88,30,10,88,14767,87,0,0,10,3,3,False,35
2023,6,81,0,0,17,0,45,17,34,74,0,82,402,7,36,15,0,49,76,551027228,0,97,82,24,49,29,31,5,1,1,300000,0,44,2250000,Cooper,29,81,1200000,77,4,2,1,0,45,80,False,45,1950000,0,10,44,87,0,4720,23,95,False,7800000,45,0,8,3,0,0,76,0,1,18,80,6,77,81,8140000,Gahanna,7340000,45,45,False,72,23,0,34,18,43,1998,31,257,2,76,758644759,82,17,0,3,910,Ohio State,Jonathon,82,18,67,27,2,93,76,14,6,23,0,12,[],1,0,0,RE,90,0,[],85,77,20,10,77,21684,78,15,0,6,1,5,True,21
