rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2023,6,99,0,0,20,1,45,30,37,91,0,88,15183,6,58,40,0,57,75,551028779,4,97,95,20,58,57,71,6,1,1,39300000,3,62,25420000,Parsons,28,89,75500000,87,6,0,0,0,45,99,False,45,12320000,1,36,79,92,0,16338,71,98,False,72500000,45,0,26,3,0,0,99,0,5,20,85,6,87,92,0,Harrisburg,0,45,45,False,98,47,0,61,12,64,1999,69,245,24,99,758644739,91,12,0,3,1058,Penn State,Micah,81,2,77,62,2,11,83,15,6,61,0,36,[],1,1,2,RE,93,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1102, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't allow yards"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Unstoppable Force', 'signatureActivationDescription': 'Sack the QB', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Elite pass rushers are a mix of strength, speed, and tenacity. When they enter the zone, this ability increases their win rate and block shed speed against one-on-one pass blocks.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1132, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Edge Threat', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability use faster, more dominant pass rush moves while rushing from the edge of the defense.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1301, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Out My Way', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will frequently attempt and win impact blocks against receivers, tight ends, and running backs.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1191, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Secure Tackler', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability have an increased success rate when using conservative or diving tackles.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}]",95,99,30,60,99,21476,97,11,1,6,3,31,True,44
2024,8,10,0,0,18,0,88,24,42,59,0,32,1884,6,30,15,0,10,78,551029202,8,97,25,91,56,9,10,6,0,0,30000000,1,35,21660000,Smith,26,90,59000000,97,6,0,1,0,85,93,False,93,11660000,0,10,75,30,0,18712,15,99,False,68000000,92,0,3,4,0,0,89,1,4,20,69,6,89,93,0,Fort Worth,0,91,90,False,10,15,0,10,23,12,2001,39,332,24,89,758644739,72,10,0,5,1946,Tulsa,Tyler,95,3,59,25,2,73,20,6,5,10,0,12,[],0,0,2,LG,94,0,[],80,93,30,10,93,22445,20,3,1,6,3,5,True,15
2023,6,30,0,0,15,0,83,10,42,68,0,21,2643,6,15,12,0,10,76,551029157,0,97,29,86,56,12,10,6,0,0,40500000,1,25,24310000,Slater,28,89,75000000,93,6,0,1,0,93,88,False,74,10810000,1,10,75,35,0,23743,12,99,False,62500000,82,0,26,4,0,0,86,1,3,11,80,6,88,91,0,Sugar Land,0,92,93,False,24,15,0,12,12,9,1999,24,315,24,86,758644739,75,12,0,5,768,Northwestern,Rashawn,93,4,59,25,2,70,25,15,6,10,0,12,[],0,0,2,LT,90,0,[],82,92,12,10,92,21541,24,3,1,6,3,5,True,15
2027,6,47,0,0,17,0,87,21,48,60,0,51,2426,11,45,15,0,10,78,551028275,4,97,31,95,56,15,10,6,0,0,58800000,2,24,12000000,Latham,26,84,58800000,94,4,0,0,0,91,80,False,93,6000000,0,14,85,40,0,4733,15,99,False,33600000,89,0,13,1,0,0,88,0,7,21,68,7,91,90,0,Oak Creek,0,95,95,False,32,27,0,9,23,10,2001,33,335,24,88,758644739,63,18,0,15,10149,Alabama,JC,94,5,50,41,0,75,49,5,3,10,0,19,[],0,0,2,RG,96,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",64,92,30,10,92,14697,26,0,0,9,4,10,True,19
2024,6,96,0,0,15,0,45,18,9,83,0,93,1447,6,49,25,0,29,77,551029517,4,97,90,21,56,29,46,6,1,1,51300000,3,60,29800000,Walker,26,80,56300000,88,4,0,0,1,45,87,False,45,12700000,1,19,76,86,0,3203,47,99,False,48500000,45,0,18,3,0,0,92,0,12,14,88,6,89,89,0,Thomaston,0,45,45,False,99,49,0,44,12,54,2000,54,272,24,92,758644739,88,12,0,13,2008,Georgia,Travon,90,6,73,48,2,99,96,13,5,40,0,27,[],0,0,2,LE,92,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1114, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': 'Downs played', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Blitz', 'signatureActivationDescription': ""Make sacks or TFL's"", 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""Effective D-Line captains aren't just examples to follow, they are motivators. When they enter the zone, all opposing blockers have their resistance bars wiped out.""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1384, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Recuperation', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability will recover from the effects of fatigue at an increased rate between plays.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1359, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Extra Credit', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Pass rushers with this ability are granted an additional maximum pass rush move point'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1248, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Inside Stuff', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability use faster run shed moves for a better chance at shedding blocks against inside run plays.'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",93,93,20,10,93,22305,86,11,0,6,3,14,True,46
2027,17,10,0,0,12,0,30,26,32,87,0,37,9607,22,74,61,0,14,71,551029729,4,97,38,40,68,91,96,12,0,0,37900000,3,67,8500000,Wright,24,84,37900000,76,4,0,0,0,31,92,False,26,4500000,0,54,71,34,0,1776,99,95,False,45900000,42,0,1,1,0,0,99,0,4,18,89,16,89,93,0,Durham,0,57,34,False,10,48,0,10,12,17,2003,97,210,24,99,758644739,93,22,0,1,10306,Tennessee,Jaylen,43,8,93,80,0,25,33,17,3,98,0,47,[],1,0,2,HB,93,1,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1305, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': 'Consecutive passes not targeted', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Ankle Breaker', 'signatureActivationDescription': 'Make 20+ yard receptions', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""Truly devastating receiving threats are the ones that catch and can't be caught. When they enter the zone, they have increased fakeout rates on spin/juke/hurdle after the catch.""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1150, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Juke Box', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability have steerable juke animations.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1344, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Second Wind', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability have a chance to replenish their stamina, once per play, when it is half depleted'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1346, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Short Out Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Receivers with this ability catch more consistently while catching passes less than 10 yards from the LoS, outside the numbers'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 1222, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Evasive', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability have steerable juke and spin animations.'}, 'isEmpty': False}]",95,99,31,58,99,14632,16,0,2,16,4,53,True,49
2025,6,90,0,0,12,1,40,25,8,83,0,92,933,6,20,35,0,10,73,551028185,4,97,95,33,64,17,42,6,1,1,22000000,1,52,21440000,Kancey,26,79,36000000,84,4,0,1,0,35,87,False,40,10440000,1,28,70,92,0,2126,32,90,False,36000000,40,0,1,4,0,0,90,0,3,14,81,6,84,85,0,Miami,0,35,35,False,94,42,0,19,12,29,2001,43,281,24,90,758644739,83,10,0,7,2275,Pittsburgh,Calijah,73,10,69,35,2,94,90,10,4,33,0,21,[],1,0,2,DT,87,0,[],91,91,25,10,91,22924,90,12,0,6,2,24,True,43
2025,13,29,0,1,14,0,35,29,0,91,0,60,726,23,32,21,0,68,71,551026889,0,97,73,22,54,65,74,20,0,0,5000000,0,75,6500000,Bennett,27,87,12500000,54,5,0,1,0,31,72,False,35,4000000,0,14,50,57,0,10679,71,99,False,20000000,35,0,23,2,0,0,81,2,8,14,94,14,78,93,0,Mobile,0,31,31,False,37,73,0,82,23,77,2000,58,195,24,81,758644739,96,21,0,3,1421,Maryland,Jakorian,39,11,87,29,2,0,38,10,4,65,0,25,[],0,1,2,CB,93,0,[],97,81,36,63,81,23083,76,13,2,21,2,11,True,55
2024,6,49,0,0,14,0,91,22,19,62,0,42,1625,6,31,10,0,10,78,551029516,4,97,38,82,56,15,27,6,0,0,18800000,0,30,9120000,Walker,27,86,18800000,86,3,0,1,0,86,87,False,71,4920000,0,5,72,43,0,13248,25,99,False,21520000,89,0,13,4,0,0,84,1,2,15,69,6,77,85,0,Waldorf,0,89,85,False,39,20,0,10,23,12,2000,36,324,24,84,758644739,64,12,0,5,2007,Penn State,Rasheed,90,15,57,30,2,63,46,11,5,24,0,12,[],0,0,0,RT,89,0,[],73,84,25,10,84,22448,33,3,1,6,3,5,True,15
2024,15,59,1,0,17,0,45,29,39,75,0,86,39,15,55,25,0,46,74,551029393,0,97,87,21,50,32,61,9,0,0,1900000,0,49,3920000,Tindall,27,80,4100000,69,3,2,1,1,45,70,False,45,2020000,1,20,14,88,0,3744,50,99,False,5750000,45,0,28,3,0,0,73,0,3,19,95,15,83,84,5030000,Columbia,4480000,45,45,False,55,45,0,57,23,53,2000,55,232,2,73,758644739,91,15,0,3,1986,Georgia,Channing,74,19,81,49,2,41,74,10,5,55,0,19,[],1,0,0,MLB,89,0,[],94,75,30,30,75,22204,73,15,2,10,1,15,True,42
