rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2021,6,96,0,0,17,1,45,25,8,88,0,87,4286,6,34,17,0,31,76,551026950,3,97,99,18,65,21,38,6,1,1,50700000,2,45,33560000,Bosa,29,87,94500000,94,6,0,1,0,45,97,False,45,16660000,1,10,54,95,0,24191,30,99,False,94500000,45,0,23,4,0,0,98,1,10,17,81,6,90,87,0,Fort Lauderdale,0,45,44,False,98,23,0,30,26,42,1997,38,266,24,98,758644761,81,12,0,13,9390,Ohio State,Nick,83,2,73,31,2,97,89,14,8,32,0,16,[],0,1,2,LE,87,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1359, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Extra Credit', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Pass rushers with this ability are granted an additional maximum pass rush move point'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1348, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Speedster', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will ignore one bar of blocker resistance when attempting speed pass rush moves'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1132, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Edge Threat', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability use faster, more dominant pass rush moves while rushing from the edge of the defense.'}, 'isEmpty': False}]",91,98,21,10,98,20565,96,11,0,6,3,6,True,27
2027,96,10,0,0,19,0,12,91,4,91,0,12,3235,97,32,16,0,10,76,551027283,6,97,29,18,73,75,80,94,0,0,155730000,3,37,12730000,Daniels,26,90,155730000,59,6,0,3,0,10,88,False,12,7000000,0,13,67,19,0,11096,93,97,False,157000000,16,0,18,1,0,0,93,0,12,10,86,78,93,0,0,San Bernardino,0,10,10,False,10,23,1,15,9,14,2000,62,210,24,93,758644761,90,96,0,1,10048,LSU,Jayden,15,3,88,28,0,5,16,95,3,74,0,14,[],1,0,1,QB,87,1,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1134, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't take sacks"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Escape Artist', 'signatureActivationDescription': 'Scramble for 10+ yards', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'The slipperiest quarterbacks are capable of exploding out of the pocket at the slightest sign of trouble. When they enter the zone, their scramble speed is increased.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 70, 'signatureAbility': {'signatureLogoId': 1139, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Homer', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'When playing at home, players with this ability can easily enter the Zone.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1158, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'No-Look Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on all cross-body throws up to 20 yards (except on high/low throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1395, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'High Point Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on any high point throws under 20 yards.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1153, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Lofting Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on all lob or touch passes (except high/low and cross-body throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 90, 'signatureAbility': {'signatureLogoId': 1142, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Fearless', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability are immune to throw penalties caused by defensive pressure while their feet are set in the pocket'}, 'isEmpty': False}]",91,95,91,10,95,14579,21,0,2,96,6,11,True,19
2027,6,42,0,0,14,0,89,22,19,65,0,42,1110,6,31,10,0,10,78,551027507,0,97,38,90,63,15,27,6,0,0,87650000,3,32,13680000,Fashanu,24,87,87650000,89,6,0,0,0,92,90,False,93,10530000,0,5,69,43,0,7528,25,99,False,71030000,96,0,9,1,0,0,89,0,12,15,78,6,88,88,0,Waldorf,0,95,94,False,29,20,0,10,26,11,2002,36,312,24,89,758644761,69,12,0,15,10069,Penn State,Olumuyiwa,93,4,57,39,0,74,46,11,3,24,0,12,[],0,0,2,RT,95,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1233, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Nasty Streak', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will frequently attempt and win impact blocks against linebackers and defensive backs when playing as a lineman or fullback.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1354, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Tough Nut', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability have an increased number of blocker resistance points'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1337, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Natural Talent', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability start every new blocking encounter with built-in resistance'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",76,92,25,10,92,14695,29,0,0,6,6,5,True,15
2023,15,40,0,1,15,0,35,23,50,84,0,83,2243,15,34,44,0,69,73,551027903,0,97,86,24,67,43,77,10,0,0,21400000,1,80,10610000,Holland,27,93,21400000,65,3,0,1,0,35,89,False,35,5610000,1,41,73,80,0,16662,75,98,False,33610000,35,0,3,4,0,0,92,2,3,11,87,15,84,86,0,Coquitlam,0,35,35,False,48,75,0,84,9,95,2000,67,210,24,92,758644761,91,10,0,3,1161,Oregon,Jevon,64,5,86,33,2,8,59,11,6,64,0,46,[],1,1,2,FS,92,0,[],93,92,26,71,92,21470,95,11,1,10,3,40,True,69
2022,25,10,0,1,13,0,34,28,41,85,0,26,2092,37,80,90,1,16,76,551027871,7,97,40,31,62,84,80,27,0,0,9000000,1,92,21730000,Higgins,28,89,32000000,71,4,4,1,0,18,90,False,33,12730000,0,87,12,33,0,5990,84,98,False,39500000,48,0,18,4,0,0,82,1,1,17,97,15,84,88,39410000,Oak Ridge,50730000,34,20,False,10,96,0,19,26,27,1999,76,219,2,82,758644761,90,27,1,11,351,Clemson,Tee,44,6,82,63,2,81,34,22,7,74,0,94,[],1,0,2,WR,91,1,[],88,90,22,65,90,20962,16,6,1,31,1,82,True,93
2019,10,20,0,0,22,0,71,30,48,84,1,38,7102,20,82,80,0,20,76,551028229,7,97,36,65,65,79,80,10,0,0,20000000,2,92,26000000,Kittle,33,94,47300000,82,3,3,1,0,58,93,False,76,6000000,1,77,69,34,0,52570,86,95,False,18300000,77,0,9,4,0,0,93,1,10,19,89,10,98,83,38700000,Madison,13410000,61,62,False,18,88,0,15,9,24,1993,75,250,2,93,758644761,86,18,1,3,8622,Iowa,George,77,7,78,82,2,85,31,14,10,61,1,83,[],1,0,2,TE,85,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1345, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Short In Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Receivers with this ability catch more consistently while catching passes less than 10 yards from the LoS, inside the numbers'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1182, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Route Apprentice', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability have access to four additional hot routes, regardless of where they line up.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1346, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Short Out Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Receivers with this ability catch more consistently while catching passes less than 10 yards from the LoS, outside the numbers'}, 'isEmpty': False}]",86,93,25,31,93,12836,35,3,1,15,1,77,True,85
2027,35,10,0,1,20,0,30,65,17,87,0,39,656,52,62,87,1,28,75,551027197,0,97,45,15,62,81,81,40,0,0,4000000,1,95,8500000,Coleman,24,84,16000000,71,4,4,0,0,30,93,False,36,4500000,0,87,63,40,0,13871,84,93,False,18000000,45,0,17,1,0,0,83,1,5,22,95,28,84,87,39410000,Opelousas,50730000,52,30,False,10,97,0,25,26,31,2003,77,213,20,83,758644761,87,22,1,11,10038,Florida State,Keon,40,8,90,58,0,0,40,19,3,75,0,96,[],2,0,2,WR,88,1,[],88,90,28,77,90,14646,26,0,2,46,1,87,True,93
2027,32,57,0,0,28,0,18,36,9,84,0,77,1107,35,53,15,0,70,74,551026905,0,97,94,33,62,64,67,24,0,0,30000000,2,67,16150000,Bishop,24,88,33500000,64,6,0,0,0,14,83,False,19,10150000,1,15,68,89,0,2534,64,99,False,64500000,21,0,24,1,0,0,87,1,10,27,92,19,87,86,0,Peachtree City,0,15,13,False,53,68,0,71,9,94,2002,65,206,24,87,758644761,91,31,0,3,10015,Utah,Cole,65,9,81,49,0,24,63,24,3,66,0,14,[],1,0,2,SS,91,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1339, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Outmatched', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability are highly likely to force catch knockouts against running backs.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1301, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Out My Way', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will frequently attempt and win impact blocks against receivers, tight ends, and running backs.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1312, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Bench Press', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability apply bonus fatigue to their man coverage target after a successful press win'}, 'isEmpty': False}]",94,92,15,60,92,14958,92,0,2,32,5,12,True,58
2024,42,39,0,0,15,0,34,48,0,86,0,72,1129,46,28,32,1,86,71,551029328,4,97,72,18,67,52,73,41,0,0,6000000,1,77,5980000,Taylor-Britt,27,90,12000000,64,4,0,1,0,34,85,False,33,2980000,1,27,87,75,0,766,60,99,False,13500000,34,0,15,3,0,0,87,1,10,18,82,35,83,88,0,Montgomery,0,33,33,False,46,68,0,88,26,89,1999,64,202,24,87,758644761,93,48,0,1,1964,Nebraska,Cam,55,10,85,33,2,29,56,32,5,65,0,29,[],0,0,0,CB,90,0,[],93,87,26,55,87,22220,88,11,2,44,2,24,True,50
2024,6,40,0,0,17,0,35,29,37,85,0,90,393,6,47,34,0,64,73,551026991,0,97,86,23,60,58,74,6,0,0,5000000,1,71,6500000,Brisker,28,92,12500000,68,5,0,1,1,35,82,False,35,4000000,1,29,39,82,0,15590,69,98,False,20000000,35,0,20,2,0,0,81,1,4,19,91,6,89,87,0,Pittsburgh,0,35,35,False,45,68,0,71,9,77,1999,60,200,24,81,758644761,89,19,0,11,1194,Penn State,Jaquan,67,11,84,44,2,9,66,11,5,65,0,31,[],2,0,2,SS,89,0,[],91,84,30,68,84,22228,83,11,2,6,2,26,True,53
