rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2023,6,28,0,0,12,0,35,22,12,92,0,64,200,6,44,39,0,89,72,551028664,0,97,74,19,68,53,75,6,0,0,23640000,1,68,14880000,Newsome II,27,95,46850000,60,6,0,1,0,35,87,False,35,7000000,1,32,53,55,0,1786,60,98,False,36730000,35,0,18,2,0,0,87,1,5,19,92,6,82,90,0,Chicago,0,35,35,False,40,60,0,94,33,89,2000,61,192,24,87,758644749,93,15,0,8,1273,Northwestern,Greg,49,5,90,32,2,0,49,13,6,66,0,38,[],1,0,2,CB,87,0,[],93,90,30,40,90,21457,88,11,2,6,3,26,True,55
2023,6,65,0,0,13,0,49,22,9,73,0,88,2280,6,46,38,0,44,74,551028136,0,97,91,36,72,35,60,6,0,0,14000000,1,66,11760000,Jones,27,88,23000000,74,4,0,1,0,46,89,False,47,4760000,0,32,79,95,0,2136,47,99,False,17400000,49,0,22,3,0,0,90,0,11,16,91,6,86,81,0,Waycross,0,46,46,False,45,53,0,71,2,76,1999,62,230,24,90,758644749,84,12,0,3,1595,South Carolina,Ernest,87,12,73,46,2,53,87,15,6,39,0,38,[],1,0,0,MLB,89,0,[],87,90,35,10,90,21921,96,11,2,6,2,27,True,47
2021,6,29,0,0,14,0,35,29,12,88,0,64,1885,6,32,38,0,71,71,551028354,0,97,83,17,66,60,77,6,0,0,3700000,1,77,7530000,Love,29,94,12600000,60,4,3,1,0,35,85,False,35,3830000,0,30,55,77,0,13333,73,90,False,12700000,35,0,19,3,0,0,85,1,3,19,84,6,85,83,18300000,Westchester,18120000,35,35,False,33,63,0,77,33,85,1998,65,195,2,85,758644749,91,14,0,1,9558,Notre Dame,Julian,48,13,87,32,2,20,55,12,8,68,0,37,[],1,0,2,FS,93,0,[],89,85,35,70,85,20602,87,11,1,6,1,22,True,58
2027,18,10,1,0,19,0,25,25,2,84,1,21,6754,25,44,80,1,15,68,551027249,0,97,27,21,76,78,90,15,0,0,28350000,3,96,10510000,Cowing,26,84,29350000,52,4,0,0,0,12,77,False,20,1060000,1,96,71,26,0,2378,92,99,False,19840000,39,0,4,2,0,0,84,1,2,19,90,6,85,89,0,Maricopa,0,25,12,False,10,93,0,17,33,25,2001,76,168,24,84,758644749,93,19,1,1,10355,Arizona,Jacob,34,41,87,49,0,19,24,15,3,80,0,93,[],1,0,2,WR,91,1,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1107, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': 'Consecutive passes not targeted', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': ""RAC 'em Up"", 'signatureActivationDescription': 'Make 20+ yard receptions', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'RAC receivers fight for every possible yard after making a catch. When they enter the zone, this ability increases their success rate on RAC catches against single coverage.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1325, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Energizer', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will replenish a portion of their stamina upon successfully performing any skill move'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1231, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Return Man', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability have an increased chance to break the first tackle attempt on kick returns'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1384, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Recuperation', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability will recover from the effects of fatigue at an increased rate between plays.'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",93,91,18,67,91,14663,17,0,2,20,3,96,True,94
2019,98,10,0,0,10,0,10,97,42,87,0,18,22322,99,57,27,0,10,74,551028389,0,97,37,23,77,75,74,91,0,0,159690000,3,59,53190000,Mahomes,31,97,256150000,70,7,0,2,0,10,99,False,10,1210000,0,17,76,26,0,59132,91,96,False,104310000,23,0,17,4,0,0,99,1,9,20,74,97,99,94,0,Whitehouse,0,10,10,False,10,30,1,17,3,19,1995,67,225,24,99,758644749,87,97,0,1,8648,Texas Tech,Patrick,27,2,87,51,1,15,24,99,10,71,1,22,[],2,0,1,QB,94,1,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1106, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't take sacks"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Bazooka', 'signatureActivationDescription': 'Complete 30+ yard in air passes', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Quarterbacks with generational arms have the power to stretch any defense to its breaking point. When they enter the zone, their maximum throw distance is increased by 15+ yards.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 70, 'signatureAbility': {'signatureLogoId': 1129, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Dashing Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on all throws under 40 yards while running outside the pocket (except on high/low throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1179, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Red Zone Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on all unpressured throws inside the red zone (except on high/low throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1162, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Pass Lead Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have increased throw power on bullet precision passes (except on high/low throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1158, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'No-Look Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on all cross-body throws up to 20 yards (except on high/low throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 90, 'signatureAbility': {'signatureLogoId': 1140, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Hot Route Master', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have access to four extra hot routes during pre-play adjustments.'}, 'isEmpty': False}]",88,99,76,10,99,12635,22,6,1,97,4,15,True,32
2027,6,92,0,0,12,0,45,30,34,67,0,86,538,6,46,10,0,13,74,551027736,4,85,83,18,66,24,34,6,1,1,0,1,33,4000000,Hall Jr,24,77,0,82,5,0,0,0,45,82,False,45,4000000,1,5,42,94,0,172,33,94,False,20000000,45,0,13,1,0,0,86,0,6,16,80,6,87,81,0,Streetsboro,0,45,45,False,89,27,0,21,19,27,2003,36,285,24,86,758644749,80,12,0,3,10095,Ohio State,Mike,81,11,58,49,0,98,88,17,3,34,0,12,[],0,0,2,DT,88,0,[],85,86,30,10,86,14865,88,0,0,6,2,3,False,28
2028,10,89,0,0,46,0,24,36,11,84,0,79,248,35,40,30,0,29,75,551028324,0,97,88,28,66,42,40,23,0,1,4040000,2,28,3960000,Phillips,23,95,8080000,84,4,4,0,0,24,80,False,32,1940000,1,42,70,83,0,4488,29,78,False,7400000,28,0,19,3,0,1,68,1,2,46,79,28,80,84,20320000,PLACEHOLDER,13720000,38,45,False,87,45,0,48,18,51,2027,51,264,22,68,758644749,84,39,0,1,3362,Washington,Michael,84,2,71,40,0,46,77,30,2,37,0,49,[],1,0,1,LOLB,91,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1336, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Mr. Big Stop', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will start and 3rd or 4th down with at least half of their maximum pass rush points'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1215, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Strip Specialist', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability can still tackle effectively while trying to strip the football.'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",87,84,31,30,84,2275,82,9,0,33,2,25,True,25
2028,27,64,0,0,34,0,38,34,43,91,0,74,215,18,29,29,0,33,73,551027350,4,92,86,29,69,47,27,32,0,0,3360000,1,54,3480000,Seawright,23,98,6720000,68,4,6,2,1,45,81,False,33,1800000,1,28,78,84,1,3565,39,85,False,6880000,25,0,1,4,0,1,73,0,11,33,83,29,81,83,47030000,PLACEHOLDER,16070000,30,31,False,70,42,0,66,28,73,1985,50,234,22,73,758644749,88,24,0,1,4222,USF,Jacoby,70,2,79,26,0,59,67,27,2,28,0,43,[],0,1,1,ROLB,92,0,[],91,79,35,45,79,2294,79,10,2,28,2,47,False,25
2028,17,32,0,0,35,0,33,37,24,84,0,57,592,14,31,32,0,86,75,551026971,0,97,71,31,70,29,74,11,0,0,720000,1,59,1610000,Nelson,23,87,1440000,62,4,0,0,0,42,77,False,29,1250000,0,29,75,69,1,2087,66,95,False,4880000,28,0,6,2,0,1,82,1,10,41,86,31,86,87,0,PLACEHOLDER,0,25,41,False,35,48,0,90,33,84,1994,67,189,24,82,758644749,93,32,0,1,3884,Ohio State,Benji,50,3,91,27,0,29,49,37,2,70,0,46,[],1,1,1,CB,89,0,[],90,85,21,82,85,2054,86,11,0,37,2,48,True,37
2028,31,38,0,0,31,0,82,26,38,64,0,26,617,10,28,26,0,27,76,551027255,0,97,37,89,69,29,46,20,0,0,480000,0,39,1450000,Palmer,23,92,960000,89,4,0,3,0,81,74,False,67,1210000,0,39,72,44,1,2833,27,95,False,4760000,85,0,17,3,0,1,68,1,4,45,69,30,86,86,0,PLACEHOLDER,0,83,64,False,29,32,0,35,20,39,2025,58,319,24,68,758644749,64,30,0,1,3787,Utah,Clayton,85,4,53,28,0,78,37,40,2,34,0,43,[],0,0,1,LG,95,1,[],82,79,33,28,79,2252,25,4,1,12,2,40,True,44
