rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2025,85,10,0,0,17,0,23,96,8,88,0,26,4332,93,79,20,0,10,76,551028964,4,97,29,28,55,79,78,86,0,0,82500000,2,39,38370000,Richardson,25,73,89960000,73,6,0,2,0,15,87,False,20,21870000,1,16,60,33,0,2466,91,99,False,150430000,25,0,22,4,0,0,89,0,5,22,93,92,90,0,0,Gainesville,0,16,20,False,10,19,1,11,19,17,2002,57,250,24,89,758644758,91,83,0,1,2609,Florida,Anthony,34,2,87,78,0,5,27,92,4,75,0,17,[],1,0,2,QB,86,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1399, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Persistent', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability are harder to knock out of The Zone'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1124, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Clutch', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Midway through the fourth quarter in close games, players with this ability can easily enter (and remain in) the Zone.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1171, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Agile Extender', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'While in the pocket, passers with this ability are almost guaranteed to evade the first sack attempt by a blitzing defensive back.'}, 'isEmpty': False}]",92,89,82,20,89,22689,17,3,1,90,5,13,True,17
2020,6,52,0,0,10,0,45,14,4,84,0,85,8755,6,34,15,0,58,75,551029535,0,97,99,23,51,21,59,6,0,1,9000000,3,76,18000000,Warner,30,97,9000000,76,1,4,1,0,45,99,False,45,9000000,1,5,72,92,0,43365,56,99,False,9000000,45,0,19,3,0,0,96,2,11,13,94,6,88,85,48800000,San Marcos,39520000,45,45,False,62,60,0,77,16,87,1996,63,230,2,96,758644758,88,12,0,9,9101,BYU,Fred,78,3,83,46,2,54,83,10,9,53,0,20,[],2,1,2,MLB,96,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1178, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't allow yards"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Zone Hawk', 'signatureActivationDescription': 'Force incompletions', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Zone Hawk defenders lock down a part of the field. When they enter the zone, this ability increases the rate of interceptions while in zone coverage.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1335, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Mid Zone KO', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability force more catch knockouts and react quicker in any mid-field zone coverage, less than 20 yards from the LoS inside the numbers and 10-20 outside.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1339, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Outmatched', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability are highly likely to force catch knockouts against running backs.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1155, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Lurker', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability can make jumping, 180-degree interceptions while lurking in a zone in the middle of the field.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}]",92,98,7,10,98,13203,99,13,2,6,1,5,True,60
2024,22,36,0,1,19,0,34,36,17,95,0,69,1157,26,40,45,0,86,72,551029259,5,97,70,18,50,65,84,18,0,0,25500000,1,84,15380000,Stingley Jr,26,90,50000000,58,6,0,1,0,34,94,False,33,6880000,0,35,45,75,0,7752,78,98,False,42500000,25,0,20,3,0,0,95,2,6,20,93,10,75,91,0,Baton Rouge,0,25,33,False,44,80,0,93,19,97,2001,63,190,24,95,758644758,94,25,0,3,1956,LSU,Derek,47,4,92,45,2,24,49,12,5,74,0,44,[],1,0,2,CB,80,0,[],94,95,26,72,95,22269,92,20,2,21,3,30,True,69
2021,6,83,0,0,12,1,45,25,42,83,0,82,3210,6,30,15,0,16,73,551028730,4,97,86,30,56,20,39,6,1,1,24000000,1,31,14140000,Oliver,29,84,29000000,89,4,0,0,0,45,82,False,45,6140000,1,8,66,89,0,18504,31,95,False,26000000,45,0,12,4,0,0,84,1,12,15,86,6,89,87,0,Houston,0,45,45,False,76,20,0,19,19,32,1997,32,287,24,84,758644758,83,12,0,11,9589,Houston,Ed,88,6,71,31,2,91,82,14,8,29,0,20,[],0,1,2,DT,92,0,[],86,84,22,10,84,20548,83,12,0,6,3,4,True,24
2023,38,10,0,0,17,0,25,49,17,89,0,26,496,46,74,69,0,16,70,551027477,7,97,36,35,52,90,93,34,0,0,18000000,2,70,11910000,Etienne Jr,28,88,30000000,70,5,0,0,0,30,95,False,20,5910000,0,62,43,34,0,8183,91,91,False,30000000,34,0,26,3,0,0,93,1,1,19,84,27,88,92,0,Jennings,0,53,35,False,10,58,0,15,16,19,1999,91,215,24,93,758644758,92,27,0,1,1365,Clemson,Travis,45,7,87,77,2,1,29,31,6,93,0,56,[],1,0,2,HB,85,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1150, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Juke Box', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability have steerable juke animations.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1119, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Backfield Master', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'When lined up in the backfield, players with this ability have access to four additional hot routes, better route running, and improved catching against linebackers and linemen.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}]",94,93,30,79,93,21721,17,2,1,40,3,52,True,54
2020,6,10,0,0,12,0,79,12,4,72,0,30,1787,6,10,15,0,10,80,551028538,4,97,27,84,52,13,10,6,0,0,9000000,1,22,19620000,Miller,31,93,30500000,88,4,2,1,0,87,91,False,83,10620000,0,12,75,31,0,38619,12,99,False,33000000,81,0,9,4,0,0,82,1,10,10,77,6,86,86,17920000,Roseville,18920000,89,89,False,10,15,0,12,16,16,1995,30,325,2,82,758644758,74,12,0,11,8993,UCLA,Kolton,87,9,57,23,2,74,31,14,9,10,0,14,[],0,0,2,LT,90,0,[],80,86,16,10,86,13098,13,5,1,6,1,10,True,15
2023,6,80,0,0,12,0,45,24,37,64,0,86,337,6,30,15,0,13,77,551026835,4,97,91,31,52,20,24,6,1,1,16000000,1,37,15960000,Barmore,28,78,24000000,88,3,0,0,0,45,89,False,45,7960000,1,12,17,95,0,16540,25,99,False,24000000,45,0,28,4,0,0,82,1,7,11,81,6,89,74,0,Philadelphia,0,45,45,False,89,25,0,17,19,25,1999,41,310,24,82,758644758,73,12,0,13,780,Alabama,Christian,87,10,56,32,2,90,87,16,6,23,0,16,[],1,1,2,LE,91,0,[],74,85,14,10,85,21765,86,11,0,6,2,9,True,23
2023,6,37,0,0,31,0,35,30,42,92,0,61,900,6,33,37,0,90,73,551026706,0,97,73,15,52,51,70,6,0,0,6620000,1,77,12680000,Adebo,28,91,26480000,64,4,1,1,0,35,85,False,35,6060000,0,34,52,73,0,17863,71,97,False,20000000,35,0,3,3,0,0,87,2,7,32,88,6,85,89,5040000,Mansfield,3030000,35,35,False,44,70,0,82,16,92,1999,63,192,2,87,758644758,91,10,0,3,1098,Stanford,Paulson,44,11,87,41,2,29,50,16,6,66,0,38,[],0,0,0,CB,91,0,[],91,87,32,46,87,21445,88,12,1,6,1,28,True,61
2023,6,37,0,0,17,0,35,24,34,86,0,85,1111,14,45,36,0,67,71,551027558,0,97,84,27,52,49,69,10,0,0,7000000,1,73,6980000,Forrest,28,90,10500000,66,3,0,1,0,35,83,False,35,3480000,0,34,57,77,0,5980,65,90,False,10500000,35,0,22,3,0,0,82,2,5,18,92,6,78,87,0,Columbus,0,35,35,False,44,68,0,69,19,79,1999,55,200,24,82,758644758,91,11,0,3,1105,Cincinnati,Darrick,62,14,79,37,2,22,57,10,6,65,0,47,[],1,0,2,FS,84,0,[],92,82,26,66,82,21486,82,20,1,12,2,32,True,57
2022,6,10,0,0,11,0,69,25,29,55,0,25,628,6,10,15,0,10,76,551029039,4,97,23,88,52,9,10,6,0,0,2000000,0,22,4250000,Ruiz,28,89,6750000,87,4,2,1,0,71,85,False,78,2250000,0,5,85,27,0,6023,15,99,False,7750000,82,0,14,4,0,0,72,1,6,11,80,6,90,84,8100000,Camden,6880000,80,83,False,10,15,0,12,16,12,1999,26,316,2,72,758644758,72,12,0,5,557,Michigan,Cesar,85,15,56,25,2,51,17,11,7,10,0,15,[],1,0,0,RG,91,0,[],74,79,24,10,79,20972,10,0,1,6,1,5,True,15
