rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2020,13,68,0,0,22,0,45,25,9,87,0,88,6403,10,35,13,0,56,73,551029194,0,97,96,22,60,36,47,6,0,0,20000000,3,72,18440000,Smith,30,98,49660000,79,5,0,1,1,45,91,False,45,8440000,1,12,69,97,0,14884,41,95,False,41280000,45,0,8,3,0,0,95,1,4,14,81,10,95,86,0,Montezuma,0,45,45,False,60,39,0,78,18,81,1997,54,232,24,95,758644743,86,12,0,3,9061,Georgia,Roquan,84,3,82,39,2,0,83,10,9,31,0,22,[],2,1,2,MLB,95,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1110, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't allow yards"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Reinforcement', 'signatureActivationDescription': ""Force incompletions or TFL's"", 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""The game's top defenders excel in all situations. When they enter the zone, this ability increases their chance of defeating run blocks, and disrupting catches via tackles.""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1200, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Tackle Supreme', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability have better conservative/dive tackling, are rarely faked out by ballcarrier moves, and cannot be faked out when user-controlled.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1335, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Mid Zone KO', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability force more catch knockouts and react quicker in any mid-field zone coverage, less than 20 yards from the LoS inside the numbers and 10-20 outside.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1382, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Deflator', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will cause increased fatigue penalties when tackling a ballcarrier with a non-conservative tackle.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': True}]",90,95,25,10,95,13082,93,12,2,8,2,11,True,40
2020,6,10,0,0,13,0,86,18,7,76,0,28,2491,6,32,18,0,10,79,551028740,0,97,28,85,55,18,31,6,0,0,21400000,1,37,19460000,O'Neill,31,92,54090000,86,5,0,1,0,87,94,False,82,8760000,1,14,75,29,0,44995,26,99,False,42910000,84,0,15,4,0,0,84,1,9,19,73,6,93,84,0,Wilmington,0,87,86,False,10,15,0,12,18,13,1995,51,310,24,84,758644743,77,12,0,13,9010,Pittsburgh,Brian,83,9,58,36,2,75,27,16,9,24,0,16,[],0,0,2,RT,91,0,[],77,85,16,11,85,13257,10,5,1,6,2,10,True,18
2022,10,44,0,0,17,0,35,20,4,83,0,81,1910,10,36,38,0,73,74,551027271,0,97,89,12,62,51,69,10,0,0,15000000,1,65,19460000,Curl,28,91,23500000,70,4,0,1,0,35,84,False,35,11960000,1,31,76,88,0,14195,63,88,False,38000000,35,0,31,2,0,0,87,2,3,22,84,10,91,83,0,San Diego,0,35,35,False,53,62,0,73,17,78,1999,55,198,24,87,758644743,89,10,0,8,225,Arkansas,Kamren,57,14,81,34,2,3,60,10,7,58,0,30,[],1,1,2,SS,93,0,[],90,87,20,59,87,21012,89,14,2,10,2,27,True,54
2021,6,64,0,0,19,0,45,25,4,79,0,84,322,6,51,34,0,46,74,551029309,5,97,88,18,54,51,46,6,1,0,26000000,1,69,22940000,Tavai,30,86,39350000,77,4,0,1,0,45,87,False,45,9940000,1,24,50,89,0,27113,46,95,False,31900000,45,0,28,3,0,0,71,0,9,15,81,6,85,83,0,Inglewood,0,45,45,False,51,49,0,71,18,79,1996,54,246,24,71,758644743,85,12,0,3,9649,Hawaii,Jahlani,83,17,70,51,2,48,77,10,8,40,0,27,[],2,0,2,ROLB,86,0,[],85,83,22,13,83,20592,88,11,1,6,2,17,True,45
2020,5,73,0,0,10,1,45,19,42,79,0,75,285,5,10,15,0,30,74,551028722,4,97,82,25,56,39,39,5,0,1,300000,0,41,2250000,Okoronkwo,32,74,1200000,83,4,1,1,0,45,83,False,45,1950000,1,15,74,83,0,9552,36,75,False,7800000,45,0,24,3,0,0,76,1,4,15,90,5,85,82,3680000,Houston,3160000,45,45,False,74,15,0,45,17,51,1995,40,250,2,76,758644743,82,13,0,6,9012,Oklahoma,Ogbonnia,80,18,69,25,2,54,76,16,9,35,0,15,[],1,0,2,RE,85,0,[],82,76,16,10,76,13090,79,11,0,5,1,15,True,25
2022,18,10,0,1,12,0,23,24,0,86,0,21,312,15,49,76,1,13,72,551029551,0,97,38,24,49,75,74,6,0,0,250000,0,84,2000000,Watkins,29,86,1000000,41,4,2,1,0,10,69,False,32,1750000,0,73,31,29,0,15502,79,79,False,7000000,41,0,9,4,0,0,72,1,6,16,86,6,78,87,2600000,Athens,5390000,27,10,False,10,79,0,12,17,16,1998,74,193,2,72,758644743,96,27,1,6,651,Southern Miss,Quez,41,20,83,36,2,89,20,16,7,73,0,68,[],1,0,2,WR,88,0,[],93,73,33,79,73,20945,16,6,1,10,1,81,True,77
2027,10,54,1,1,18,0,66,26,14,88,1,58,528,15,71,81,1,31,76,551029148,7,97,55,59,60,77,71,5,0,0,13000000,1,86,9670000,Sinnott,25,82,19750000,70,4,0,0,0,57,72,False,58,3170000,1,74,76,55,0,270,80,95,False,11350000,64,0,14,1,0,0,83,0,6,23,90,10,86,79,0,Waterloo,0,56,54,False,45,83,0,33,18,46,2002,74,250,24,83,758644743,83,23,1,11,10247,Kansas State,Ben,63,21,79,81,0,82,50,15,3,69,0,77,[],1,0,2,TE,90,1,[],89,83,31,28,83,14682,40,0,2,10,2,59,True,92
2019,24,10,0,0,88,0,16,28,12,65,0,25,3015,33,12,20,0,10,69,551027456,0,97,39,13,51,14,16,15,0,0,3500000,1,27,6360000,Elliott,32,82,10700000,34,4,1,1,0,17,75,False,16,2860000,0,15,12,27,0,15301,18,50,False,9050000,20,0,21,4,0,0,83,1,1,97,52,20,57,97,2990000,Western Springs,2120000,20,17,False,10,17,0,20,18,14,1995,33,167,2,83,758644743,77,14,0,10,8542,Memphis,Jake,18,25,53,11,2,4,26,15,10,10,0,16,[],1,0,2,K,86,0,[],79,84,22,10,84,12809,18,3,1,19,1,12,True,19
2021,20,10,0,0,96,0,18,29,9,63,0,35,2048,30,14,38,0,10,76,551027191,0,97,26,20,51,10,15,25,0,0,1900000,1,43,3610000,Cole,31,83,5800000,47,4,2,1,0,16,76,False,19,1710000,1,31,12,37,0,29142,22,99,False,5650000,20,0,27,4,0,0,88,1,11,98,61,20,73,98,4480000,College Park,3410000,19,16,False,10,41,0,16,17,24,1995,45,220,2,88,758644743,73,17,0,5,220,N.C. State,A.J.,23,30,52,10,2,6,10,19,8,12,0,22,[],1,0,2,P,90,0,[],72,88,35,10,88,20821,19,2,1,28,1,24,True,37
2024,6,80,0,0,14,0,45,22,4,82,0,78,48,6,39,34,0,18,76,551029350,0,97,82,26,51,33,39,6,1,1,1200000,0,39,3600000,Thomas,27,78,3600000,77,4,1,1,0,45,72,False,45,2400000,0,31,12,84,0,553,41,99,False,7400000,45,0,7,4,0,0,73,0,1,15,81,6,85,80,930000,Carlsbad,2230000,45,45,False,72,37,0,25,17,35,2000,41,267,2,73,758644743,78,15,0,3,2644,San Diego State,Cameron,84,40,73,34,2,45,72,9,5,36,0,34,[],0,0,2,LOLB,92,0,[],84,73,21,10,73,22312,72,11,0,6,1,28,True,38
2023,6,71,0,0,15,1,45,26,42,79,0,81,442,6,36,26,0,22,78,551028698,4,97,84,17,55,28,36,6,1,1,10500000,0,45,1550000,Odeyingbo,27,75,10500000,84,4,0,0,0,45,76,False,45,1550000,1,19,58,88,0,8822,44,99,False,12050000,45,0,24,4,0,0,75,1,9,15,83,6,87,82,0,Irving,0,45,45,False,80,31,0,23,21,35,1999,44,276,24,75,758644743,80,12,0,11,799,Vanderbilt,Dayo,83,23,65,36,2,96,82,13,6,29,0,24,[],0,0,2,LE,89,0,[],85,78,21,10,78,21692,73,11,0,6,4,14,True,29
2025,52,40,0,1,15,0,35,50,39,85,0,68,635,43,45,52,0,79,74,551029044,0,97,69,25,53,66,72,38,0,0,3000000,0,74,1750000,Rush,27,89,3000000,53,4,0,1,0,25,64,False,35,1750000,0,49,73,52,0,7972,71,96,False,7750000,35,0,22,2,0,0,76,2,2,20,84,41,80,89,0,Kingstree,0,25,25,False,45,71,0,82,14,78,2000,63,198,24,76,758644743,93,41,0,13,2378,South Carolina,Darius,51,20,81,48,2,24,46,31,4,66,0,55,[],2,0,2,CB,91,0,[],93,76,20,72,76,23043,67,11,2,41,4,46,True,67
