rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2021,6,90,0,0,17,0,45,23,0,79,0,89,4609,6,44,13,0,14,75,551029646,0,97,95,39,67,16,29,6,1,1,56400000,2,34,36140000,Williams,29,80,104000000,92,6,0,1,0,45,94,False,46,17340000,1,8,55,93,0,31316,26,99,False,98000000,45,0,20,3,0,0,95,1,12,17,75,6,90,87,0,Birmingham,0,44,44,False,89,21,0,18,29,30,1997,39,303,24,95,758644762,80,12,0,13,9679,Alabama,Quinnen,89,2,62,41,2,95,93,12,8,24,0,15,[],2,0,2,DT,90,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1355, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Unpredictable', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""Defenders with this ability are less likely to increase their blocker's resistance bars when performing shed wins""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1324, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'El Toro', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will receive dominant bull rush wins when their pass rush points are full'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1188, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Run Stopper', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability do not need to spend a point on shed attempts during a run play'}, 'isEmpty': False}]",84,95,21,9,95,20547,96,20,0,6,3,5,True,22
2027,92,10,0,0,42,0,14,91,0,76,0,12,6484,95,37,41,0,10,74,551028677,0,97,27,10,76,55,64,95,0,0,158920000,2,67,8440000,Nix,27,87,158920000,60,6,0,1,0,13,91,False,14,4520000,0,19,67,21,1,1706,77,96,False,164520000,16,0,25,1,0,0,94,0,2,50,74,94,94,0,0,Pinson,0,13,13,False,10,62,1,12,29,13,2000,67,214,24,94,758644762,88,79,0,11,10195,Oregon,Bo,14,4,73,32,0,10,12,95,3,42,0,21,[],2,0,1,QB,95,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1190, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Safety Valve', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability improve the catching prowess of all running backs who are open on pass plays.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1139, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Homer', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'When playing at home, players with this ability can easily enter the Zone.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1146, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Inside Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on all throws inside the numbers (except on high/low throws).'}, 'isEmpty': False}]",90,94,89,10,94,14609,10,0,2,97,6,10,True,59
2027,7,44,0,0,32,0,89,13,27,70,0,41,588,8,39,25,0,13,76,551027510,4,97,27,87,64,20,15,5,0,0,43500000,2,35,24530000,Fautanu,26,85,48500000,87,4,0,0,0,88,90,False,81,10030000,0,22,85,39,0,8232,30,99,False,39500000,90,0,11,1,0,0,86,0,10,37,79,8,88,86,0,Henderson,0,91,82,False,33,33,0,9,29,11,2000,35,317,24,86,758644762,72,8,0,5,10070,Washington,Troy,89,6,57,40,0,76,47,7,3,15,0,25,[],1,0,2,RT,93,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1233, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Nasty Streak', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will frequently attempt and win impact blocks against linebackers and defensive backs when playing as a lineman or fullback.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1356, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Unspun', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability defend against spin pass rush moves as if they had an additional resistance point'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1343, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Screen Protector', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will dominantly win impact blocks on screen plays'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",79,86,26,10,86,14700,23,0,0,6,3,21,True,33
2024,33,13,0,0,14,0,27,38,29,86,0,42,2925,34,78,64,0,23,70,551028765,4,97,40,30,68,88,94,22,0,0,15000000,3,75,10630000,Pacheco,27,91,29500000,80,6,0,1,0,33,95,False,20,5630000,0,56,51,37,0,4268,94,90,False,33000000,34,0,2,4,0,0,95,1,3,22,84,24,89,92,0,Vineland,0,52,38,False,18,46,0,19,6,32,2000,99,216,24,95,758644762,93,32,0,0,1875,Rutgers,Isiah,42,7,86,86,2,44,37,26,5,90,0,52,[],1,0,2,HB,99,1,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1185, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': 'Consecutive passes not targeted', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Max Security', 'signatureActivationDescription': 'Catch consecutive targets', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""A surehanded receiver is a quarterback's best friend. When they enter the zone, this ability increases their success rate (and decreases knockout chance) on possession catches.""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1150, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Juke Box', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability have steerable juke animations.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1214, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Balance Beam', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Avoid stumbling when carrying the ball'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1174, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Tank', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will break almost any hit-stick tackle attempts made on them.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 1222, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Evasive', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability have steerable juke and spin animations.'}, 'isEmpty': False}]",96,95,35,80,95,22334,26,4,1,27,3,49,True,53
2025,10,10,0,0,11,0,27,29,42,95,1,20,1124,15,59,92,1,10,73,551029209,0,97,27,31,67,84,88,6,0,0,4000000,2,94,8500000,Smith-Njigba,25,83,16000000,63,4,4,0,0,22,91,False,30,4500000,0,96,56,24,0,7736,93,80,False,18000000,53,0,14,4,0,0,89,1,2,16,86,6,82,88,52240000,Rockwall,64240000,31,24,False,10,86,0,16,29,14,2002,79,200,2,89,758644762,89,18,1,1,2401,Ohio State,Jaxon,48,8,93,45,2,11,25,16,4,74,0,74,[],1,0,2,WR,87,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1182, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Route Apprentice', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability have access to four additional hot routes, regardless of where they line up.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1325, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Energizer', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will replenish a portion of their stamina upon successfully performing any skill move'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1341, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Reach For It', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will frequently attempt to gain extra yards while being tackled'}, 'isEmpty': False}]",90,93,27,70,93,22694,17,3,2,10,1,86,True,98
2021,6,62,0,0,14,0,45,25,4,81,0,80,2005,6,33,15,0,50,73,551028719,2,97,86,13,68,19,44,6,0,0,6700000,0,70,11740000,Okereke,31,94,23600000,72,4,2,1,0,45,87,False,45,5040000,1,5,77,88,0,19570,31,95,False,17700000,45,0,29,3,0,0,82,1,7,17,81,6,85,82,12200000,Santa Ana,7120000,45,45,False,56,41,0,76,6,72,1996,47,235,2,82,758644762,88,12,0,3,9588,Stanford,Bobby,72,9,75,37,2,58,73,15,8,39,0,20,[],0,1,2,MLB,91,0,[],88,82,22,10,82,20425,86,14,2,6,1,5,True,25
2025,6,87,0,0,29,1,40,20,24,85,0,88,93,6,42,10,0,32,76,551026772,0,97,88,15,66,33,36,6,1,1,11800000,1,32,11770000,Anudike-Uzomah,25,77,20700000,72,4,0,0,0,35,80,False,40,5870000,1,7,22,85,0,7574,31,97,False,22200000,40,0,24,4,0,0,80,0,1,34,82,6,82,81,0,Kansas City,0,35,35,False,91,27,0,24,29,29,2002,34,255,24,80,758644762,81,12,0,8,958,Kansas State,Felix,76,10,72,35,2,97,90,11,4,29,0,13,[],1,1,2,LE,90,0,[],83,83,21,10,83,22916,75,11,0,6,2,5,True,21
2020,6,35,0,0,13,0,91,16,42,58,0,37,685,6,10,22,0,10,77,551029618,0,97,33,88,67,20,10,6,0,0,5000000,1,22,6500000,Williams,30,88,12500000,86,5,0,1,0,85,88,False,79,4000000,1,17,75,33,0,28803,16,99,False,20000000,85,0,12,4,0,0,80,1,5,17,82,6,94,84,0,Coppell,0,84,79,False,25,15,0,12,6,13,1997,27,317,24,80,758644762,72,12,0,5,9117,Texas,Connor,88,11,53,10,2,57,35,13,9,10,0,20,[],0,0,2,C,85,0,[],77,84,25,10,84,13100,23,4,1,6,2,10,True,21
2020,6,24,0,0,15,0,35,26,8,79,0,68,1153,6,27,20,0,89,73,551027297,0,97,73,19,61,48,67,6,0,0,11000000,0,67,8470000,Davis III,30,92,18500000,64,4,0,1,0,35,88,False,35,2970000,1,15,47,66,0,11592,56,97,False,12000000,35,0,31,2,0,0,81,1,12,19,83,6,88,84,0,Miami,0,35,35,False,35,64,0,87,29,86,1996,65,206,24,81,758644762,85,15,0,3,8864,Auburn,Carlton,55,12,82,29,2,23,52,13,9,58,0,23,[],0,1,2,CB,85,0,[],88,81,30,40,81,13171,84,11,1,6,2,10,True,62
2021,6,57,0,0,20,0,45,27,8,78,0,86,810,6,40,17,0,47,74,551026743,0,97,85,17,61,22,31,6,0,0,250000,0,61,2000000,Al-Shaair,30,88,1000000,77,4,3,1,0,45,86,False,45,1750000,1,12,12,86,0,7859,33,95,False,7000000,45,0,4,3,0,0,69,1,8,16,80,6,87,84,23760000,Tampa,8120000,45,45,False,52,45,0,62,29,61,1997,46,228,2,69,758644762,86,13,0,3,9361,FAU,Azeez,79,20,72,37,2,0,77,11,8,33,0,18,[],1,0,2,ROLB,84,0,[],87,79,31,10,79,20688,84,11,2,6,1,9,True,48
