rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2019,23,98,0,0,20,1,45,55,42,85,0,85,8889,31,48,15,0,44,76,551027619,4,97,98,17,63,34,36,27,1,1,36000000,3,52,23330000,Garrett,31,88,70000000,95,6,0,1,0,45,96,False,45,11330000,1,8,79,92,0,28264,39,97,False,67500000,45,0,29,3,0,0,98,1,12,20,92,10,87,89,0,Arlington,0,45,45,False,91,25,0,51,24,51,1995,55,272,24,98,758644755,87,12,0,11,8560,Texas A&M,Myles,87,2,72,36,2,95,90,16,10,40,0,31,[],0,1,2,RE,88,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1220, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't allow yards"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Run Stuffer', 'signatureActivationDescription': 'Make tackles for loss', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Run Stuffers can singlehandedly disrupt an offense. When they enter the zone, this ability increases their win rate and block shed speed against one-on-one run blocks.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1324, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'El Toro', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will receive dominant bull rush wins when their pass rush points are full'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1205, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Unfakeable', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability are rarely faked out by ballcarrier moves (and cannot be faked out when user-controlled).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1247, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Goal Line Stuff', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability use faster run shed moves for a better chance at shedding blocks within 5 yards of the goal line.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 1336, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Mr. Big Stop', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will start and 3rd or 4th down with at least half of their maximum pass rush points'}, 'isEmpty': False}]",91,98,20,10,98,12520,90,11,0,30,3,4,True,21
2021,10,10,0,1,13,0,30,34,23,84,0,30,4422,18,86,85,1,15,76,551028526,7,97,34,27,66,89,85,10,0,0,22500000,1,94,16390000,Metcalf,29,88,46500000,79,6,0,1,0,18,87,False,34,8890000,0,87,72,33,0,35519,87,99,False,54000000,52,0,14,4,0,0,85,2,12,18,93,10,96,92,0,Oxford,0,42,23,False,10,94,0,15,11,29,1997,74,235,24,85,758644755,96,29,1,11,9569,Ole Miss,D.K.,48,3,83,81,2,14,38,19,8,72,0,89,[],0,0,2,WR,94,1,[],94,89,23,40,89,20353,19,5,1,13,3,90,True,91
2023,6,28,0,0,22,0,94,25,41,69,0,31,2193,6,25,10,0,10,78,551029200,0,97,24,95,60,5,10,6,0,0,56000000,1,24,17930000,Smith,28,90,56000000,95,4,0,1,0,75,90,False,92,6930000,1,5,75,32,0,7133,10,99,False,30930000,92,0,16,4,0,0,82,1,6,24,76,6,92,92,0,Jackson,0,83,90,False,10,12,0,10,24,11,1999,32,321,24,82,758644755,69,12,0,5,753,Tennessee,Trey,96,4,52,31,2,65,25,14,6,10,0,12,[],0,0,2,RG,92,0,[],75,93,25,10,93,21648,10,6,1,6,4,5,True,10
2024,24,10,0,0,15,0,35,32,15,90,0,24,2562,20,80,65,0,16,71,551027737,5,97,33,45,67,86,96,12,0,0,10500000,2,69,7950000,Hall,26,93,22500000,76,6,0,1,0,33,91,False,32,4450000,0,57,69,29,0,2092,96,86,False,27500000,43,0,31,3,0,0,96,1,5,18,92,19,90,93,0,Wichita,0,57,37,False,10,57,0,13,24,17,2001,90,220,24,96,758644755,93,31,0,1,1747,Iowa State,Breece,44,6,95,80,2,20,29,19,5,98,0,58,[],1,0,2,HB,93,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1174, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Tank', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will break almost any hit-stick tackle attempts made on them.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1137, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Grab-N-Go', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'After securing a RAC catch, ballcarriers with this ability can quickly shift momentum, change direction, and turn the corner without sacrificing speed.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1341, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Reach For It', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Ballcarriers with this ability will frequently attempt to gain extra yards while being tackled'}, 'isEmpty': False}]",93,96,41,42,96,22326,17,4,1,15,3,50,True,59
2018,6,18,0,0,17,0,80,22,27,69,0,42,6049,6,19,19,0,9,78,551029240,29,97,29,85,60,8,22,6,0,0,8000000,1,24,18030000,Stanley,33,87,28500000,90,4,1,1,0,89,94,False,84,10030000,0,9,72,31,0,4741,15,99,False,31500000,82,0,18,4,0,0,83,1,3,20,71,6,76,87,8880000,Las Vegas,9370000,87,87,False,14,20,0,11,11,13,1994,32,315,2,83,758644755,69,12,0,5,8225,Notre Dame,Ronnie,87,7,56,27,2,79,27,16,11,13,0,22,[],0,0,2,LT,78,0,[],68,86,22,9,86,17545,18,4,1,6,1,6,True,22
2021,10,11,0,0,14,0,18,32,13,86,1,34,3356,15,56,89,1,16,72,551028497,0,97,53,22,60,81,87,6,0,0,9500000,1,89,22260000,McLaurin,31,96,32500000,67,4,2,1,0,11,87,False,23,12760000,0,88,19,41,0,42250,86,89,False,39000000,50,0,15,2,0,0,83,1,9,16,87,6,92,87,9180000,Indianapolis,10040000,37,15,False,11,86,0,16,24,24,1995,76,210,2,83,758644755,90,22,1,6,9567,Ohio State,Terry,45,8,83,50,2,17,41,18,8,78,0,91,[],2,0,2,WR,91,1,[],91,85,68,40,85,20435,19,6,1,10,1,85,True,87
2025,6,90,1,0,12,0,45,22,21,77,0,90,269,7,44,15,0,15,75,551029192,4,97,83,33,60,21,15,5,1,1,27930000,1,33,16910000,Smith,26,72,31430000,94,4,0,1,0,40,79,False,45,7600000,0,10,56,93,0,1701,22,97,False,30400000,45,0,16,4,0,0,84,0,6,13,73,6,88,85,0,Grand Rapids,0,40,40,False,85,24,0,12,11,14,2001,31,310,24,84,758644755,74,9,0,5,2399,Michigan,Mazi,90,9,66,31,2,58,86,7,4,15,0,15,[],2,0,2,DT,92,0,[],77,87,21,10,87,22931,81,20,0,6,3,6,True,25
2025,6,35,0,0,9,0,84,15,13,42,0,55,1066,6,44,10,0,10,80,551028132,4,97,15,73,57,25,12,6,0,0,13000000,2,22,13460000,Jones,26,76,22500000,95,4,0,1,0,79,81,False,82,6960000,0,5,72,40,0,2573,13,99,False,25500000,84,0,6,4,0,0,78,0,8,9,70,6,91,90,0,Indianapolis,0,89,95,False,10,21,0,9,24,9,2001,33,375,24,78,758644755,61,15,0,15,2248,Ohio State,Dawand,93,10,40,45,2,73,42,5,4,10,0,12,[],0,0,2,RT,88,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1356, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Unspun', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability defend against spin pass rush moves as if they had an additional resistance point'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1238, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Puller Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will frequently attempt and win pull blocks'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",66,84,25,10,84,22855,15,4,1,6,2,5,True,13
2023,6,20,0,0,14,0,89,22,15,61,0,40,1113,6,22,10,0,10,78,551028050,3,84,27,88,58,8,10,6,0,0,5000000,1,19,6500000,Jenkins,29,84,12500000,91,5,0,1,0,78,86,False,84,4000000,0,5,75,31,0,5208,20,99,False,20000000,87,0,3,4,0,0,80,1,3,14,79,6,92,88,0,Topeka,0,83,87,False,10,16,0,10,11,10,1998,23,321,24,80,758644755,72,12,0,5,809,Oklahoma State,Teven,88,11,51,32,2,76,22,15,6,10,0,15,[],1,0,2,LG,82,0,[],73,85,44,15,85,21537,22,2,1,6,2,5,False,11
2021,6,25,0,0,21,0,84,25,43,57,0,20,1093,6,19,15,0,10,76,551028028,0,97,29,88,60,7,10,6,0,0,1500000,1,29,4000000,James,30,88,6000000,83,4,2,1,0,86,89,False,77,2500000,1,5,85,32,0,8499,10,95,False,10000000,83,0,2,4,0,0,83,1,5,22,72,6,83,81,7900000,Herriman,7530000,84,85,False,15,15,0,13,11,15,1997,37,300,14,83,758644755,67,12,0,5,9521,UCLA,Andre,85,13,51,20,2,68,39,10,8,10,0,16,[],0,0,0,C,91,0,[],69,83,22,10,83,20672,20,4,1,6,1,5,True,25
