rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2022,88,10,0,0,14,0,14,87,10,79,0,25,1392,96,52,19,0,10,73,551029303,4,97,32,19,55,71,70,97,0,0,102120000,3,32,33580000,Tagovailoa,29,84,166840000,61,7,0,3,0,13,83,False,20,1210000,0,15,59,28,1,2332,79,90,False,127950000,22,0,2,4,0,0,91,1,3,21,73,98,93,0,0,Ewa Beach,0,16,13,False,10,20,1,11,27,17,1998,69,220,24,91,758644742,83,85,0,3,600,Alabama,Tua,27,2,80,54,1,1,23,96,7,62,0,16,[],1,0,1,QB,83,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1229, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': ""Don't throw incompletions"", 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Brick Wall', 'signatureActivationDescription': 'Make consecutive passes for 5+ yards in air', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'While in the pocket, passers with this ability are almost guaranteed to break the first sack attempt by any blitzing defender'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 70, 'signatureAbility': {'signatureLogoId': 1193, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Sideline Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on all throws outside the numbers (except on high/low throws).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1142, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Fearless', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability are immune to throw penalties caused by defensive pressure while their feet are set in the pocket'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1125, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Conductor', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability can make all hot route and blocking adjustments twice as fast (excluding audibles).'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1135, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Fastbreak', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability receive better blocking support on designed quarterback run plays.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 90, 'signatureAbility': {'signatureLogoId': 1395, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'High Point Deadeye', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Passers with this ability have perfect accuracy on any high point throws under 20 yards.'}, 'isEmpty': False}]",85,91,86,10,91,20916,18,0,1,97,4,11,True,19
2022,32,10,0,1,33,0,22,37,42,94,0,29,2856,31,81,94,1,17,74,551028261,4,97,31,33,51,89,92,21,0,0,36000000,1,99,27330000,Lamb,28,96,69000000,70,6,0,0,0,25,98,False,27,15330000,0,98,58,38,0,19839,98,80,False,86500000,54,0,8,4,0,0,97,1,4,48,96,21,91,91,0,Richmond,0,39,27,False,10,99,0,18,8,25,1999,85,200,24,97,758644742,90,35,1,7,418,Oklahoma,CeeDee,46,3,93,74,2,8,30,25,7,90,0,96,[],1,0,2,WR,93,1,[],92,99,30,80,99,20932,16,6,1,26,3,99,True,98
2022,6,10,0,0,22,0,81,23,9,64,0,30,1451,6,27,29,0,10,77,551029349,0,97,24,86,50,8,22,6,0,0,29400000,2,46,19160000,Thomas,28,89,56500000,90,6,0,1,0,93,89,False,81,9360000,0,14,75,31,0,23529,17,99,False,55000000,81,0,22,4,0,0,84,1,1,24,78,6,86,88,0,Lithonia,0,94,94,False,10,42,0,12,27,15,1999,33,315,24,84,758644742,69,12,0,5,611,Georgia,Andrew,93,4,58,33,2,78,27,14,7,11,0,19,[],1,0,2,LT,86,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1343, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Screen Protector', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will dominantly win impact blocks on screen plays'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1328, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Fool Me Once', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability gain blocker resistance points as a faster rate'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1352, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Tear Proof', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability defend against rip pass rush moves as if they had an additional resistance point'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",66,92,25,10,92,20964,13,4,1,6,3,10,True,20
2027,12,42,0,0,26,0,79,13,9,70,0,45,857,12,55,35,0,15,80,551028547,0,97,42,88,50,30,43,6,0,0,47700000,1,49,12000000,Mims,24,83,47700000,91,4,0,0,0,83,77,False,89,6000000,0,31,85,35,1,3158,45,99,False,39000000,86,0,14,1,0,0,79,0,10,34,65,5,85,89,0,Cochran,0,85,92,False,31,51,0,12,8,11,2002,48,340,24,79,758644742,70,22,0,15,10182,Georgia,Amarius,91,5,65,50,0,71,45,11,3,43,0,44,[],1,0,2,RT,86,0,[],73,86,15,10,86,14698,28,0,0,11,4,24,True,41
2020,6,26,0,0,13,0,35,31,34,94,0,72,3125,15,28,30,0,82,71,551029530,0,97,72,17,53,60,80,8,0,0,9500000,1,76,19080000,Ward,30,92,33500000,61,4,1,1,0,35,90,False,35,9580000,1,26,75,55,0,15154,66,99,False,30500000,35,0,28,2,0,0,89,2,4,18,91,6,86,92,6720000,Macedonia,4420000,35,35,False,33,66,0,89,27,86,1997,66,190,2,89,758644742,94,18,0,8,9100,Ohio State,Denzel,51,6,95,19,2,4,50,15,9,66,0,26,[],0,1,2,CB,86,0,[],94,89,32,67,89,13101,90,12,1,10,1,20,True,48
2025,6,40,0,0,12,0,35,26,4,89,0,78,305,15,55,29,0,91,74,551028865,0,97,75,11,50,66,71,10,0,0,14400000,1,60,7470000,Porter,27,90,19060000,67,4,0,1,0,35,82,False,35,2670000,0,22,50,66,0,7219,69,96,False,14100000,35,0,26,2,0,0,86,2,7,15,89,6,91,90,0,Bakersfield,0,35,35,False,33,62,0,90,8,82,2000,60,193,24,86,758644742,90,10,0,13,2358,Penn State,Joey,53,7,84,52,2,13,58,11,4,63,0,22,[],0,0,2,CB,92,0,[],94,86,22,56,86,22706,84,11,2,11,3,15,True,54
2023,10,28,0,0,17,0,35,31,8,87,1,55,1606,15,35,21,0,91,73,551027107,0,97,74,11,48,29,63,6,0,0,15600000,1,72,7680000,Campbell,27,93,19100000,58,4,0,1,0,22,87,False,34,2480000,0,15,53,68,0,4513,54,97,False,13200000,34,0,17,4,0,0,89,0,3,20,86,6,78,89,0,Plantation,0,28,22,False,33,56,0,91,8,90,2000,44,195,24,89,758644742,92,12,0,3,1355,Georgia,Tyson,44,9,87,26,2,22,50,10,6,55,0,22,[],0,0,2,CB,90,0,[],94,89,31,47,89,21696,89,0,1,10,3,12,True,50
2018,6,10,0,0,11,0,84,25,34,68,0,48,5557,6,19,15,0,10,77,551029389,0,97,35,77,50,8,14,6,0,0,12820000,1,26,24030000,Thuney,34,93,36540000,86,4,1,1,0,91,92,False,79,11210000,1,5,85,29,0,36062,18,99,False,25450000,81,0,18,4,0,0,84,1,11,11,71,6,94,83,9100000,Centerville,10610000,88,90,False,10,15,0,12,8,12,1992,33,304,2,84,758644742,74,12,0,5,8235,N.C. State,Joe,82,11,57,31,2,61,33,16,11,10,1,15,[],1,0,2,LG,96,0,[],76,89,24,10,89,17777,10,0,1,6,1,5,True,15
2022,6,29,0,0,20,0,86,25,42,61,0,39,994,6,15,12,0,10,78,551027964,4,97,25,90,50,27,30,6,0,0,1500000,1,41,4000000,Hunt,31,90,6000000,90,4,1,1,0,83,89,False,85,2500000,1,5,85,39,0,9423,28,99,False,10000000,85,0,25,4,0,0,83,1,8,20,68,6,87,86,8070000,Burkeville,5560000,86,85,False,10,26,0,12,8,15,1996,38,335,2,83,758644742,67,12,0,11,372,UL Lafayette,Robert,89,13,52,36,2,50,30,14,7,10,0,12,[],0,0,2,RG,90,0,[],59,84,25,10,84,21291,26,3,1,6,1,5,True,19
2023,6,38,0,1,21,0,35,22,42,81,0,87,1947,6,55,38,0,72,74,551028564,0,97,89,29,54,51,70,6,0,0,11640000,1,75,6950000,Moehrig,28,92,15840000,61,3,0,1,1,35,83,False,35,1130000,1,36,68,80,0,6913,64,99,False,9950000,35,0,16,2,0,0,83,2,6,21,79,6,85,83,0,Spring Branch,0,35,35,False,44,69,0,77,27,86,1999,64,202,24,83,758644742,88,10,0,13,1212,TCU,Tre'von,54,14,80,42,2,7,57,20,6,63,0,45,[],0,0,2,FS,92,0,[],90,86,22,65,86,21490,91,11,2,6,2,32,True,68
