rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2023,86,10,0,0,18,0,17,91,9,93,0,14,3925,89,52,19,0,10,75,551027526,5,97,26,21,55,80,87,88,0,0,60000000,1,32,39310000,Fields,28,89,84000000,65,6,0,0,0,10,70,False,14,24310000,0,15,55,24,0,4244,94,98,False,142500000,30,0,5,4,0,0,79,1,3,19,84,86,94,0,0,Kennesaw,0,16,10,False,10,16,1,17,12,19,1999,59,228,24,79,758644764,93,90,0,3,1366,Ohio State,Justin,25,3,92,49,0,2,20,85,6,81,0,17,[],1,0,2,QB,91,1,[],96,83,76,62,83,21560,18,6,1,89,4,14,True,16
2023,14,27,0,0,10,0,35,29,9,85,0,48,429,18,38,38,0,84,72,551029262,0,97,70,18,50,49,79,10,0,0,8100000,0,68,5260000,Stokes,28,90,21000000,58,6,0,1,0,35,76,False,35,2560000,0,36,51,59,0,5943,71,98,False,20500000,35,0,1,2,0,0,82,2,3,15,91,9,78,91,0,Covington,0,25,35,False,32,62,0,85,23,78,1999,58,194,24,82,758644764,95,10,0,3,1224,Georgia,Eric,38,4,84,38,2,21,44,12,6,69,0,36,[],1,0,2,CB,85,0,[],94,82,36,48,82,21705,74,13,1,12,3,34,True,58
2025,6,20,0,0,12,0,35,24,23,89,0,52,558,15,35,50,1,70,72,551027546,4,97,68,14,50,77,80,10,0,0,7500000,1,81,4710000,Forbes Jr,26,89,12500000,44,4,0,1,0,35,79,False,35,2210000,0,44,75,55,0,118,83,98,False,12500000,35,0,13,3,0,0,82,2,1,11,90,6,79,90,0,Grenada,0,35,35,False,31,75,0,82,23,85,2001,65,173,24,82,758644764,94,15,0,3,2143,Mississippi State,Emmanuel,35,6,85,30,2,13,37,10,4,70,0,28,[],1,0,2,CB,88,0,[],95,82,35,75,82,23029,83,15,2,12,3,40,True,72
2027,20,63,0,0,28,0,38,29,32,87,0,87,1384,25,50,34,0,69,76,551029672,3,97,85,35,51,56,65,18,0,1,21040000,1,72,5880000,Wilson,27,83,21040000,67,4,0,0,1,29,71,False,37,3740000,1,32,76,91,0,3991,67,99,False,14840000,41,0,21,1,0,0,83,2,4,27,83,15,92,86,0,Hillsborough,0,35,25,False,72,61,0,69,12,79,2000,64,238,24,83,758644764,91,21,0,12,10302,N.C. State,Payton,67,7,81,57,0,55,78,11,3,59,0,31,[],1,1,2,MLB,74,0,[],93,83,49,21,83,14904,89,0,2,17,4,26,True,66
2021,6,79,0,0,16,0,45,22,9,80,0,81,5124,6,39,40,0,19,78,551029296,0,97,86,16,50,31,50,6,1,1,9200000,1,57,20790000,Sweat,30,81,31600000,80,4,1,1,0,45,81,False,45,11590000,1,36,72,86,0,15334,48,99,False,35700000,45,0,4,4,0,0,81,0,9,14,86,6,88,87,6710000,Stone Mountain,5460000,45,45,False,86,43,0,33,23,44,1996,56,262,2,81,758644764,89,12,0,13,9643,Mississippi State,Montez,81,8,70,51,2,98,83,10,8,41,0,39,[],0,0,2,LE,86,0,[],91,84,17,10,84,20411,83,20,0,6,1,33,True,45
2021,6,30,0,0,28,0,35,14,8,86,0,65,1031,6,46,34,0,87,73,551027332,4,97,74,19,48,53,71,6,0,0,7000000,1,68,11820000,Dean,30,91,22500000,66,3,1,1,0,35,88,False,35,4820000,1,25,50,77,0,17638,71,97,False,17500000,35,0,15,3,0,0,85,0,10,33,88,6,88,87,3680000,Cocoa,3040000,35,35,False,39,68,0,89,12,83,1996,59,206,2,85,758644764,88,13,0,1,9435,Auburn,Jamel,54,9,86,42,2,35,50,13,8,66,0,26,[],0,1,2,CB,87,0,[],91,85,21,65,85,20703,83,12,1,6,1,22,True,59
2022,6,46,0,0,12,0,35,25,9,88,0,84,1743,6,47,10,0,75,72,551028488,5,29,84,14,45,38,71,6,0,0,18700000,1,76,7320000,McKinney,29,90,18700000,67,4,0,1,0,35,84,False,35,3620000,1,10,53,82,0,26587,62,95,False,21620000,35,0,8,2,0,0,84,2,8,15,85,6,91,85,0,Roswell,0,35,35,False,54,70,0,78,23,86,1998,62,201,24,84,758644764,88,15,0,3,452,Alabama,Xavier,64,10,85,37,2,29,61,10,7,62,0,20,[],1,1,2,SS,88,0,[],89,86,22,40,86,21023,84,11,2,6,4,10,True,50
2022,10,48,0,0,13,0,35,25,9,86,0,88,2965,10,50,40,0,75,74,551027405,0,97,83,16,50,60,78,6,0,0,5000000,0,76,12190000,Dugger,31,90,17500000,74,4,1,1,1,35,85,False,35,7190000,1,32,23,72,0,29315,75,99,False,23500000,35,0,22,2,0,0,76,1,3,18,92,10,84,86,2820000,Decatur,2290000,35,35,False,53,64,0,72,12,70,1996,70,220,2,76,758644764,90,11,0,3,263,Lenoir-Rhyne,Kyle,82,11,82,49,2,23,70,15,7,67,0,26,[],1,0,2,MLB,86,0,[],88,76,30,82,76,21161,84,11,2,6,1,29,True,56
2025,6,86,0,0,11,0,45,25,39,77,0,83,861,6,53,41,0,47,74,551029747,4,97,89,35,49,54,56,6,1,1,12200000,1,53,11570000,Young,29,82,20300000,74,4,0,1,0,40,80,False,45,5470000,1,34,73,83,0,17141,60,89,False,19500000,45,0,13,4,0,0,82,0,3,13,90,6,80,87,0,Georgetown,0,40,40,False,79,47,0,46,23,53,1998,61,248,24,82,758644764,92,14,0,3,2491,Tennessee,Byron,68,12,65,55,2,0,73,9,4,49,0,25,[],1,1,2,RE,90,0,[],93,82,30,45,82,22938,82,15,0,6,2,29,True,46
2024,14,38,0,0,32,0,35,23,42,90,0,74,1499,15,40,30,1,66,71,551028853,0,97,82,25,44,52,72,11,0,0,1500000,1,75,4000000,Pitre,28,92,6000000,62,4,3,1,0,35,80,False,35,2500000,1,25,64,62,0,12668,72,90,False,10000000,35,0,3,3,0,0,78,1,6,34,84,11,82,84,11710000,Stafford,10410000,35,35,False,48,63,0,79,12,83,1999,63,198,2,78,758644764,89,15,0,1,1893,Baylor,Jalen,55,13,89,35,2,5,52,12,5,66,0,24,[],1,1,2,FS,89,0,[],90,80,30,45,80,22230,78,15,2,12,1,20,True,58
