rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2022,6,56,0,0,20,0,45,27,17,86,0,90,2633,6,52,55,0,53,72,551028901,0,97,93,23,67,52,72,6,0,0,23820000,1,71,12240000,Queen,28,92,46560000,71,6,0,1,0,45,87,False,45,4300000,0,48,75,91,0,11791,71,85,False,26910000,45,0,13,2,0,0,88,1,8,20,84,6,88,85,0,Ventress,0,45,45,False,65,55,0,71,5,78,1999,73,237,24,88,758644741,88,12,0,2,538,LSU,Patrick,75,4,78,64,2,6,77,13,7,60,0,38,[],1,0,2,MLB,92,0,[],89,88,30,15,88,20999,92,15,2,6,3,37,True,50
2023,29,30,0,0,14,0,35,30,9,88,0,68,419,18,47,34,0,89,73,551027923,4,97,74,19,71,54,74,8,0,0,14000000,1,76,11960000,Horn,27,90,27000000,65,4,0,1,0,35,83,False,35,4960000,1,24,84,65,0,18856,71,97,False,21000000,35,0,26,3,0,0,89,2,11,23,94,6,85,91,0,Alpharetta,0,35,35,False,41,70,0,92,30,88,1999,65,200,24,89,758644741,93,17,0,13,1352,South Carolina,Jaycee,50,5,89,36,2,8,48,17,6,67,0,27,[],0,0,2,CB,84,0,[],93,89,29,55,89,21451,89,12,2,12,2,17,True,63
2016,6,73,0,0,19,1,45,25,39,74,0,82,9219,6,42,15,0,44,75,551028283,4,97,86,13,64,25,42,6,1,1,16100000,0,33,32220000,Lawrence,35,84,51300000,86,4,1,1,0,45,88,False,45,16120000,1,8,65,88,0,74852,43,95,False,47400000,45,0,28,4,0,0,78,1,4,19,83,6,95,80,5200000,Aiken,5450000,45,45,False,83,25,0,39,5,50,1992,42,265,1,78,758644741,80,12,0,1,6487,Boise State,DeMarcus,85,10,68,45,2,90,81,14,13,32,1,20,[],1,1,2,LE,82,0,[],79,82,25,10,82,11079,90,13,0,6,1,4,True,24
2019,6,48,0,0,20,0,45,25,31,73,0,83,3139,6,54,22,0,50,72,551028532,4,97,91,23,61,29,51,6,0,1,15950000,0,70,25690000,Milano,33,94,49850000,76,4,1,1,0,45,87,False,45,9740000,1,12,12,84,0,30322,61,75,False,28270000,45,0,28,3,0,0,81,0,7,20,84,6,86,81,3210000,Commack,2920000,45,45,False,60,64,0,71,5,79,1994,52,223,1,81,758644741,84,12,0,3,8664,Boston College,Matt,82,12,68,39,2,58,80,13,10,38,0,14,[],1,0,2,LOLB,84,0,[],83,81,25,10,81,12781,82,12,2,6,1,6,True,54
2020,10,10,1,1,15,0,73,27,40,82,0,28,2556,15,77,73,0,10,77,551027664,4,97,35,50,65,73,75,5,0,0,6960000,2,82,12000000,Goedert,32,90,34800000,78,5,2,1,0,61,82,False,70,5040000,0,69,57,37,0,39850,79,98,False,19010000,73,0,3,4,0,0,81,1,1,19,82,5,85,79,10670000,Britton,6490000,61,58,False,10,78,0,10,5,17,1995,76,256,16,81,758644741,86,15,1,13,8901,South Dakota State,Dallas,61,14,74,69,2,88,30,15,9,72,0,77,[],1,0,2,TE,84,1,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1196, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Slot Apprentice', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'When lined up in the slot, players with this ability have access to four additional hot routes during pre-play adjustments.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1384, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Recuperation', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Players with this ability will recover from the effects of fatigue at an increased rate between plays.'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",87,81,25,20,81,13128,15,0,1,10,1,68,True,83
2016,6,35,0,0,20,0,77,25,42,66,0,40,4217,6,20,28,0,10,77,551028423,0,97,50,84,62,23,10,6,0,0,300000,1,40,2250000,Matthews,35,94,1200000,81,4,1,1,0,83,89,False,71,1950000,0,18,85,45,0,1753,28,99,False,7800000,73,0,11,4,0,0,75,1,2,22,75,6,87,79,5240000,Missouri City,2810000,85,87,False,30,25,0,12,5,15,1992,45,309,1,75,758644741,71,12,0,5,6514,Texas A&M,Jake,81,18,56,37,2,70,40,13,13,15,0,35,[],0,0,2,LT,95,0,[],68,81,24,10,81,12349,30,2,1,6,1,10,True,35
2024,15,23,0,0,33,0,25,26,4,88,0,58,206,15,32,35,1,65,71,551028137,0,97,72,10,65,55,73,10,0,0,1450000,0,77,2000000,Jones,29,88,1450000,53,2,0,1,0,25,79,False,25,1750000,0,31,73,49,0,10736,64,99,False,3750000,25,0,20,3,0,0,75,2,12,37,84,15,73,88,0,Long Beach,0,25,25,False,28,71,0,74,5,81,1997,60,175,24,75,758644741,91,15,0,8,1788,Arizona State,Jack,40,20,90,34,2,18,45,10,5,66,0,26,[],1,0,0,CB,86,0,[],93,77,30,60,77,21787,79,11,2,10,2,29,True,57
2025,22,75,0,0,12,0,45,23,34,73,0,85,43,20,64,29,0,44,78,551027800,4,97,79,32,61,34,44,13,1,0,4000000,0,46,3990000,Harrison,26,72,6050000,81,4,0,1,0,40,70,False,45,1990000,0,26,12,81,0,5978,46,99,False,6800000,45,0,14,3,0,0,67,0,8,15,83,5,83,83,0,Lewis Center,0,40,40,False,59,49,0,35,5,44,2001,35,272,24,67,758644741,83,26,0,13,2182,Ohio State,Zach,83,36,61,45,2,96,78,12,4,37,0,32,[],1,1,2,RE,89,0,[],88,72,10,10,72,22920,67,20,0,14,2,24,True,41
2027,29,54,0,1,14,0,35,35,8,79,0,89,132,34,68,33,0,81,76,551029629,0,97,81,34,63,62,66,24,0,0,9000000,0,69,5180000,Williams,24,81,9050000,71,4,0,0,1,35,71,False,35,2180000,0,28,51,87,0,289,67,99,False,8300000,35,0,15,5,0,0,77,2,2,15,74,15,87,83,0,Fort Lauderdale,0,35,35,False,47,71,0,75,30,81,2003,65,231,24,77,758644741,84,39,0,13,10299,Miami,James,64,37,73,65,0,52,74,14,3,63,0,42,[],0,0,1,ROLB,89,0,[],89,77,25,50,77,14959,74,0,2,27,3,23,True,65
2022,33,32,0,0,22,0,35,42,37,87,0,90,664,29,55,30,0,60,70,551029265,8,31,85,14,61,49,67,21,0,0,8000000,1,82,7980000,Stone,28,89,12000000,58,4,0,1,1,35,86,False,35,3980000,0,15,57,72,0,5763,65,78,False,13950000,16,0,19,2,0,0,83,2,4,17,82,20,89,82,0,New Castle,0,12,35,False,37,63,0,71,3,84,1999,65,209,24,83,758644741,87,26,0,3,590,Iowa,Geno,55,19,85,48,2,25,58,26,7,62,0,34,[],2,0,0,SS,88,0,[],90,83,30,55,83,21018,89,12,2,25,2,11,True,48
