rookieYear,throwOnRunRating,powerMovesRating,dropOpenPassTrait,hPCatchTrait,kickAccRating,dLSpinTrait,runBlockFinesseRating,throwPowerRating,homeState,agilityRating,posCatchTrait,hitPowerRating,legacyScore,throwAccShortRating,stiffArmRating,routeRunShortRating,feetInBoundsTrait,pressRating,height,rosterId,injuryLength,injuryType,pursuitRating,leadBlockRating,confRating,breakTackleRating,jukeMoveRating,throwAccDeepRating,dLBullRushTrait,dLSwimTrait,capReleasePenalty,devTrait,catchRating,capHit,lastName,age,staminaRating,contractBonus,strengthRating,contractLength,desiredLength,sensePressureTrait,bigHitTrait,passBlockFinesseRating,awareRating,isFreeAgent,runBlockPowerRating,capReleaseNetSavings,highMotorTrait,routeRunMedRating,productionGrade,tackleRating,throwAwayTrait,experiencePoints,bCVRating,sizeGrade,isOnIR,contractSalary,runBlockRating,durabilityGrade,birthDay,coverBallTrait,skillPoints,predictTrait,teamSchemeOvr,playBallTrait,birthMonth,kickPowerRating,jumpRating,playActionRating,toughRating,physicalGrade,desiredBonus,homeTown,desiredSalary,passBlockRating,passBlockPowerRating,isOnPracticeSquad,finesseMovesRating,specCatchRating,tightSpiralTrait,manCoverRating,draftPick,zoneCoverRating,birthYear,carryRating,weight,reSignStatus,intangibleGrade,teamId,speedRating,breakSackRating,yACCatchTrait,runStyle,portraitId,college,firstName,impactBlockRating,draftRound,changeOfDirectionRating,truckRating,decisionMakerTrait,jerseyNum,blockShedRating,throwUnderPressureRating,yearsPro,spinMoveRating,clutchTrait,releaseRating,rosterGoalList,penaltyTrait,stripBallTrait,qBStyleTrait,position,injuryRating,fightForYardsTrait,signatureSlotList,accelRating,playerSchemeOvr,throwAccRating,kickRetRating,playerBestOvr,presentationId,playRecRating,scheme,lBStyleTrait,throwAccMidRating,contractYearsLeft,routeRunDeepRating,isActive,cITRating
2021,6,95,0,0,15,0,45,19,32,70,0,85,2617,6,31,18,0,14,76,551028282,4,97,96,43,45,17,23,6,1,0,57000000,3,36,36240000,Lawrence II,29,87,105000000,96,6,0,0,0,45,98,False,45,17240000,1,14,58,94,0,5790,26,99,False,97500000,45,0,12,3,0,0,95,1,11,15,74,6,91,87,0,Wake Forest,0,45,45,False,83,22,0,13,22,24,1997,42,342,24,95,758644738,76,12,0,13,9548,Clemson,Dexter,88,2,54,46,2,97,89,10,8,19,0,12,[],1,0,2,DT,93,0,"[{'locked': False, 'ovrThreshold': 0, 'signatureAbility': {'signatureLogoId': 1114, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': 'Downs played', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Blitz', 'signatureActivationDescription': ""Make sacks or TFL's"", 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""Effective D-Line captains aren't just examples to follow, they are motivators. When they enter the zone, all opposing blockers have their resistance bars wiped out.""}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1248, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Inside Stuff', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability use faster run shed moves for a better chance at shedding blocks against inside run plays.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1324, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'El Toro', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability will receive dominant bull rush wins when their pass rush points are full'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1176, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Reach Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability can reach out of engaged blocks to tackle or sack nearby ballcarriers.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 1204, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Under Pressure', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Defenders with this ability can apply pressure to the quarterback from a greater distance.'}, 'isEmpty': False}]",79,96,20,40,96,20552,99,13,0,6,3,12,True,23
2023,6,10,0,0,11,0,95,24,35,67,0,25,1297,6,10,15,0,10,76,551027957,4,97,30,93,41,8,10,6,0,0,20400000,2,25,14000000,Humphrey,29,94,43000000,90,6,0,1,0,88,95,False,90,7200000,1,8,85,39,0,35006,10,95,False,45500000,93,0,28,4,0,0,91,1,6,14,80,6,98,89,0,Shawnee,0,89,91,False,10,21,0,7,13,11,1998,34,302,24,91,758644738,69,12,0,5,729,Oklahoma,Creed,95,3,58,18,2,52,26,14,6,10,1,21,[],0,0,2,C,93,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1236, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Post Up', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability are almost guaranteed to win any double team block they are engaged in'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1233, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Nasty Streak', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will frequently attempt and win impact blocks against linebackers and defensive backs when playing as a lineman or fullback.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1241, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Threat Detector', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'During preplay, players with this ability will highlight any oncoming blitzers on 3rd and 4th downs. Can be bluffed.'}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",79,92,26,10,92,21551,25,3,1,6,3,6,True,15
2027,61,10,0,0,20,0,24,62,4,88,1,15,1266,50,50,76,1,10,71,551029716,4,97,25,16,42,72,81,51,0,0,18500000,1,91,7200000,Worthy,24,85,22590000,47,6,0,0,0,15,78,False,20,3500000,0,89,59,19,0,5674,87,79,False,27200000,36,0,27,1,0,0,83,0,4,21,90,31,78,90,0,Fresno,0,24,12,False,10,88,0,13,22,18,2003,71,165,24,83,758644738,98,45,1,1,10305,Texas,Xavier,32,4,90,31,0,1,17,45,3,76,0,76,[],1,0,2,WR,91,1,[],96,85,32,83,85,14650,15,0,2,52,5,88,True,88
2020,6,10,0,0,15,0,83,27,29,68,0,28,7549,6,10,10,0,10,77,551028660,4,97,36,95,41,11,12,6,0,0,17750000,2,19,18980000,Nelson,31,90,17750000,95,2,0,1,0,86,96,False,84,10780000,1,10,85,34,0,9038,16,99,False,21920000,84,0,19,4,0,0,89,1,3,21,67,6,91,91,0,Holmdel,0,88,90,False,10,12,0,9,13,10,1996,35,330,24,89,758644738,71,12,0,15,9002,Notre Dame,Quenton,91,5,58,37,2,56,27,15,9,10,0,12,[],0,0,2,LG,95,0,"[{'locked': False, 'ovrThreshold': 75, 'signatureAbility': {'signatureLogoId': 1238, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Puller Elite', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will frequently attempt and win pull blocks'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 80, 'signatureAbility': {'signatureLogoId': 1233, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Nasty Streak', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': 'Blockers with this ability will frequently attempt and win impact blocks against linebackers and defensive backs when playing as a lineman or fullback.'}, 'isEmpty': False}, {'locked': False, 'ovrThreshold': 85, 'signatureAbility': {'signatureLogoId': 1216, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': 'Secure Protector', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ""Blockers with this ability reduce a rusher's chances of using a quick block shed move.""}, 'isEmpty': False}, {'locked': True, 'ovrThreshold': 95, 'signatureAbility': {'signatureLogoId': 0, 'marketplaceAbilityAlias': '', 'signatureDeactivationDescription': '', 'activationEnabled': False, 'unlockRequirement': '', 'deactivationEnabled': False, 'signatureTitle': '', 'signatureActivationDescription': '', 'activationId': '', 'deactivationId': '', 'startActivated': False, 'isUnlocked': False, 'abilityGUID': '', 'abilityRank': 'ABILITIESRANK_BRONZE', 'isPassive': False, 'signatureDescription': ''}, 'isEmpty': False}]",68,89,21,10,89,13081,18,4,1,6,2,10,True,10
2027,7,15,0,0,17,0,83,22,13,59,0,30,251,9,10,10,0,10,78,551027530,0,97,31,86,49,9,12,6,0,0,13200000,1,22,7820000,Fisher,24,85,18200000,83,4,0,0,0,87,76,False,79,3420000,0,8,85,34,0,1980,15,99,False,16700000,84,0,25,1,0,0,79,0,3,22,70,8,88,83,0,Avon,0,88,83,False,15,12,0,8,22,9,2003,33,312,24,79,758644738,66,12,0,15,10071,Notre Dame,Blake,91,6,56,23,0,78,25,11,3,10,0,14,[],0,0,2,RT,90,0,[],69,79,20,10,79,14712,24,0,0,7,3,7,True,10
2023,6,20,0,0,19,0,94,22,42,72,0,33,675,6,18,38,0,10,78,551027237,0,97,31,96,41,9,11,6,0,0,51770000,1,54,21670000,Cosmi,28,90,51770000,87,4,0,1,0,89,88,False,86,9170000,1,12,85,35,0,11954,19,99,False,29730000,90,0,16,4,0,0,84,1,2,18,74,6,84,85,0,Humble,0,88,81,False,19,50,0,11,13,14,1999,52,309,24,84,758644738,77,12,0,5,824,Texas,Sam,85,7,58,22,2,76,21,15,6,12,0,39,[],1,0,0,RG,88,0,[],82,90,21,9,90,21533,25,6,1,6,4,10,True,55
2025,6,35,0,0,22,0,35,35,46,84,0,64,427,6,52,45,0,75,74,551028974,0,97,71,15,49,63,68,6,0,0,4000000,0,72,8500000,Ringo,25,88,16000000,58,4,2,1,0,35,74,False,35,4500000,0,35,50,63,0,847,70,96,False,18000000,35,0,27,2,0,0,78,1,6,19,81,6,78,89,2290000,Tacoma,3880000,35,35,False,44,66,0,78,22,77,2002,62,207,1,78,758644738,94,16,0,13,2369,Georgia,Kelee,47,8,83,51,2,22,44,15,4,64,0,49,[],0,0,2,CB,92,0,[],95,78,30,54,78,22707,73,11,2,6,1,41,True,58
2024,19,40,0,0,15,0,35,22,35,96,0,78,467,12,35,33,0,75,72,551027876,0,97,80,15,48,55,73,8,0,0,6000000,0,71,4330000,Hill,26,88,9500000,56,4,0,1,0,35,80,False,35,2330000,1,30,51,70,0,7712,65,98,False,12300000,35,0,29,2,0,0,81,1,9,18,88,6,87,91,0,Tulsa,0,35,35,False,53,66,0,79,13,73,2000,63,191,24,81,758644738,93,21,0,1,1766,Michigan,Daxton,56,9,92,45,2,23,52,12,5,64,0,30,[],1,0,0,CB,93,0,[],94,81,20,40,81,22263,77,12,2,10,3,27,True,60
2027,13,25,0,0,22,0,27,35,4,87,0,75,924,15,52,37,0,66,74,551027056,0,97,82,15,39,70,75,6,0,0,7000000,1,78,6980000,Bullock,24,86,13500000,54,4,0,0,0,24,77,False,29,3480000,0,27,50,79,0,1396,76,99,False,15000000,32,0,30,1,0,0,85,2,4,19,80,6,84,83,0,Pasadena,0,30,25,False,35,71,0,81,22,93,2003,64,188,24,85,758644738,90,17,0,3,10025,USC,Calen,52,10,88,41,0,41,55,10,3,70,0,40,[],1,0,2,FS,91,0,[],92,85,34,60,85,14939,87,0,2,10,2,20,True,69
2027,13,93,0,0,21,0,40,17,21,77,0,86,96,12,28,10,0,25,77,551028994,4,97,91,23,41,23,17,27,1,1,5000000,0,25,6500000,Robinson,25,79,12500000,87,5,0,0,0,35,88,False,40,4000000,1,8,21,81,0,1083,24,98,False,20000000,40,0,13,5,0,0,84,0,9,24,84,11,85,78,0,Southfield,0,35,35,False,72,21,0,32,13,33,2001,29,285,24,84,758644738,74,23,0,13,10230,Missouri,Darius,79,11,58,16,0,91,84,16,3,14,0,10,[],2,0,2,LE,87,0,[],77,84,13,8,84,14872,87,0,0,19,2,6,True,25
